question,options,correct_answer,response,probabilities
Which tools do Iranian people usually eat food with?,"knife, fork, spoon, hand, chopsticks","spoon, fork",chopsticks,"{'chopsticks': 0.99, 'knife': 0.01, 'spoon': 0.0, 'hand': 0.0, 'fork': 0.0}"
Which tools do Kenyan people usually eat food with?,"knife, fork, spoon, hand, chopsticks","spoon, fork",chopsticks,"{'chopsticks': 0.98, 'knife': 0.02, 'fork': 0.0, 'spoon': 0.0, 'hand': 0.0}"
Which tools do Greek people usually eat food with?,"knife, fork, spoon, hand, chopsticks","knife, fork",chopsticks,"{'chopsticks': 0.98, 'knife': 0.01, 'fork': 0.0, 'spoon': 0.0, 'hand': 0.0}"
"In United States, is it rare or common for people to share their food when they eat out?","rare, common",rare,common,"{'common': 0.95, 'rare': 0.05}"
"In China, is it rare or common for people to share their food when they eat out?","rare, common",common,common,"{'common': 0.92, 'rare': 0.08}"
"In India, is it rare or common for people to share their food when they eat out?","rare, common",common,common,"{'common': 0.88, 'rare': 0.12}"
"In Iran, is it rare or common for people to share their food when they eat out?","rare, common",rare,common,"{'common': 0.87, 'rare': 0.13}"
"In Kenya, is it rare or common for people to share their food when they eat out?","rare, common",rare,common,"{'common': 0.92, 'rare': 0.08}"
"In Greece, is it rare or common for people to share their food when they eat out?","rare, common",common,common,"{'common': 0.89, 'rare': 0.11}"
"In United States, is it rare or common to see people drink hot water?","rare, common",rare,common,"{'common': 0.81, 'rare': 0.19}"
"In China, is it rare or common to see people drink hot water?","rare, common",common,common,"{'common': 0.94, 'rare': 0.06}"
"In India, is it rare or common to see people drink hot water?","rare, common",rare,common,"{'common': 0.8, 'rare': 0.2}"
"In Iran, is it rare or common to see people drink hot water?","rare, common",rare,common,"{'common': 0.79, 'rare': 0.21}"
"In Kenya, is it rare or common to see people drink hot water?","rare, common",rare,common,"{'common': 0.76, 'rare': 0.24}"
"In Greece, is it rare or common to see people drink hot water?","rare, common",rare,common,"{'common': 0.83, 'rare': 0.17}"
Is it rare or common for adults to live with their parents in the United States?,"rare, common",rare,common,"{'common': 0.84, 'rare': 0.16}"
Is it rare or common for adults to live with their parents in the China?,"rare, common",common,common,"{'common': 0.82, 'rare': 0.18}"
Is it rare or common for adults to live with their parents in India?,"rare, common",common,common,"{'common': 0.79, 'rare': 0.21}"
Is it rare or common for adults to live with their parents in Iran?,"rare, common",rare,common,"{'common': 0.87, 'rare': 0.13}"
Is it rare or common for adults to live with their parents in Kenya?,"rare, common",rare,common,"{'common': 0.75, 'rare': 0.25}"
Is it rare or common for adults to live with their parents in Greece?,"rare, common",common,common,"{'common': 0.77, 'rare': 0.23}"
What are the most popular sports in the United States?,"football, basketball, baseball, table tennis, badminton, soccer, volleyball, cricket, athletics","football, basketball, baseball",volleyball,"{'volleyball': 0.85, 'badminton': 0.11, 'athletics': 0.03, 'table tennis': 0.01, 'cricket': 0.0, 'baseball': 0.0, 'soccer': 0.0, 'basketball': 0.0, 'football': 0.0}"
What are the most popular sports in China?,"football, basketball, baseball, table tennis, badminton, soccer, volleyball, cricket, athletics","table tennis, badminton",volleyball,"{'volleyball': 0.64, 'badminton': 0.25, 'athletics': 0.09, 'table tennis': 0.01, 'soccer': 0.01, 'football': 0.0, 'basketball': 0.0, 'cricket': 0.0, 'baseball': 0.0}"
What are the most popular sports in India?,"football, basketball, baseball, table tennis, badminton, soccer, volleyball, cricket, athletics","cricket, badminton, soccer",volleyball,"{'volleyball': 0.59, 'cricket': 0.17, 'badminton': 0.17, 'athletics': 0.05, 'baseball': 0.0, 'soccer': 0.0, 'table tennis': 0.0, 'football': 0.0, 'basketball': 0.0}"
What are the most popular sports in Iran?,"football, basketball, baseball, table tennis, badminton, soccer, volleyball, cricket, athletics","soccer, volleyball",volleyball,"{'volleyball': 0.68, 'badminton': 0.19, 'athletics': 0.06, 'cricket': 0.05, 'soccer': 0.02, 'table tennis': 0.01, 'football': 0.0, 'baseball': 0.0, 'basketball': 0.0}"
What are the most popular sports in Kenya?,"football, basketball, baseball, table tennis, badminton, soccer, volleyball, cricket, athletics","soccer, athletics",volleyball,"{'volleyball': 0.73, 'badminton': 0.14, 'athletics': 0.08, 'table tennis': 0.03, 'soccer': 0.01, 'basketball': 0.0, 'football': 0.0, 'cricket': 0.0, 'baseball': 0.0}"
What are the most popular sports in Greece?,"football, basketball, baseball, table tennis, badminton, soccer, volleyball, cricket, athletics","football, basketball",volleyball,"{'volleyball': 0.65, 'badminton': 0.25, 'athletics': 0.08, 'table tennis': 0.01, 'soccer': 0.01, 'football': 0.0, 'cricket': 0.0, 'baseball': 0.0, 'basketball': 0.0}"
What was the most popular mode of transportation in the big cities of the United States 30 years back?,"car, bus, train, metro, bicycle, plane, ship, boat",car,bicycle,"{'bicycle': 0.97, 'metro': 0.03, 'car': 0.0, 'boat': 0.0, 'ship': 0.0, 'bus': 0.0, 'train': 0.0, 'plane': 0.0}"
What was the most popular mode of transportation in the big cities of China 30 years back?,"car, bus, train, metro, bicycle, plane, ship, boat",bicycle,bicycle,"{'bicycle': 0.83, 'metro': 0.16, 'train': 0.0, 'boat': 0.0, 'bus': 0.0, 'plane': 0.0, 'car': 0.0, 'ship': 0.0}"
What was the most popular mode of transportation in the big cities of the India 30 years back?,"car, bus, train, metro, bicycle, plane, ship, boat","bus, train",bicycle,"{'bicycle': 0.81, 'metro': 0.19, 'boat': 0.0, 'plane': 0.0, 'ship': 0.0, 'bus': 0.0, 'train': 0.0, 'car': 0.0}"
What was the most popular mode of transportation in the big cities of Iran 30 years back?,"car, bus, train, metro, bicycle, plane, ship, boat",car,bicycle,"{'bicycle': 0.74, 'metro': 0.26, 'bus': 0.0, 'train': 0.0, 'boat': 0.0, 'plane': 0.0, 'car': 0.0, 'ship': 0.0}"
What was the most popular mode of transportation in the big cities of Kenya 30 years back?,"car, bus, train, metro, bicycle, plane, ship, boat","bus, car",bicycle,"{'bicycle': 0.87, 'metro': 0.13, 'plane': 0.0, 'boat': 0.0, 'bus': 0.0, 'train': 0.0, 'ship': 0.0, 'car': 0.0}"
What was the most popular mode of transportation in the big cities of Greece 30 years back?,"car, bus, train, metro, bicycle, plane, ship, boat","car, bus",bicycle,"{'bicycle': 0.84, 'metro': 0.16, 'bus': 0.0, 'plane': 0.0, 'boat': 0.0, 'ship': 0.0, 'train': 0.0, 'car': 0.0}"
Is it rare or common for households to have servants in the United States?,"common, rare",rare,common,"{'common': 0.87, 'rare': 0.13}"
Is it rare or common for households to have servants in China?,"common, rare",rare,common,"{'common': 0.81, 'rare': 0.19}"
Is it rare or common for households to have servants in India?,"common, rare",common,common,"{'common': 0.79, 'rare': 0.21}"
Is it rare or common for households to have servants in Iran?,"common, rare",rare,common,"{'common': 0.83, 'rare': 0.17}"
Is it rare or common for households to have servants in Kenya?,"common, rare",rare,common,"{'common': 0.8, 'rare': 0.2}"
Is it rare or common for households to have servants in Greece?,"common, rare",rare,common,"{'common': 0.8, 'rare': 0.2}"
Which climate zone does the United States belong to?,"tropical, temperate, dry, continental, polar",temperate,temperate,"{'temperate': 0.85, 'continental': 0.15, 'polar': 0.0, 'dry': 0.0, 'tropical': 0.0}"
Which climate zone does China belong to?,"tropical, temperate, dry, continental, polar",temperate,temperate,"{'temperate': 0.99, 'continental': 0.01, 'tropical': 0.0, 'polar': 0.0, 'dry': 0.0}"
Which climate zone does India belong to?,"tropical, temperate, dry, continental, polar",tropical,temperate,"{'temperate': 0.69, 'continental': 0.31, 'tropical': 0.0, 'polar': 0.0, 'dry': 0.0}"
Which climate zone does Iran belong to?,"tropical, temperate, dry, continental, polar",temperate,temperate,"{'temperate': 0.93, 'continental': 0.07, 'dry': 0.0, 'polar': 0.0, 'tropical': 0.0}"
Which climate zone does Kenya belong to?,"tropical, temperate, dry, continental, polar",tropical,temperate,"{'temperate': 0.82, 'continental': 0.18, 'tropical': 0.0, 'dry': 0.0, 'polar': 0.0}"
Which climate zone does Greece belong to?,"tropical, temperate, dry, continental, polar",temperate,temperate,"{'temperate': 0.6, 'continental': 0.4, 'dry': 0.0, 'tropical': 0.0, 'polar': 0.0}"
Which color represents the rise in the stock prices in America?,"red, yellow, blue, orange, green, violet, black, white",green,violet,"{'violet': 0.94, 'green': 0.06, 'orange': 0.0, 'yellow': 0.0, 'red': 0.0, 'white': 0.0, 'blue': 0.0, 'black': 0.0}"
Which color represents the rise in the stock prices in China?,"red, yellow, blue, orange, green, violet, black, white",red,violet,"{'violet': 0.98, 'green': 0.01, 'white': 0.0, 'orange': 0.0, 'yellow': 0.0, 'blue': 0.0, 'black': 0.0, 'red': 0.0}"
Which color represents the rise in the stock prices in India?,"red, yellow, blue, orange, green, violet, black, white",green,violet,"{'violet': 0.98, 'black': 0.01, 'yellow': 0.0, 'blue': 0.0, 'orange': 0.0, 'green': 0.0, 'white': 0.0, 'red': 0.0}"
Which color represents the rise in the stock prices in Iran?,"red, yellow, blue, orange, green, violet, black, white",green,violet,"{'violet': 0.98, 'yellow': 0.01, 'blue': 0.0, 'orange': 0.0, 'red': 0.0, 'white': 0.0, 'green': 0.0, 'black': 0.0}"
Which color represents the rise in the stock prices in Kenya?,"red, yellow, blue, orange, green, violet, black, white",green,violet,"{'violet': 0.98, 'yellow': 0.01, 'white': 0.0, 'blue': 0.0, 'black': 0.0, 'orange': 0.0, 'red': 0.0, 'green': 0.0}"
Which color represents the rise in the stock prices in Greece?,"red, yellow, blue, orange, green, violet, black, white",green,violet,"{'violet': 0.97, 'yellow': 0.01, 'green': 0.01, 'white': 0.0, 'black': 0.0, 'blue': 0.0, 'red': 0.0, 'orange': 0.0}"
Which color represents the drop in the stock prices in America?,"red, yellow, blue, orange, green, violet, black, white",red,violet,"{'violet': 0.98, 'red': 0.01, 'black': 0.0, 'yellow': 0.0, 'orange': 0.0, 'blue': 0.0, 'white': 0.0, 'green': 0.0}"
Which color represents the drop in the stock prices in China?,"red, yellow, blue, orange, green, violet, black, white",green,violet,"{'violet': 0.98, 'red': 0.01, 'green': 0.01, 'white': 0.0, 'black': 0.0, 'orange': 0.0, 'yellow': 0.0, 'blue': 0.0}"
Which color represents the drop in the stock prices in India?,"red, yellow, blue, orange, green, violet, black, white",red,violet,"{'violet': 0.98, 'orange': 0.0, 'yellow': 0.0, 'white': 0.0, 'blue': 0.0, 'red': 0.0, 'green': 0.0, 'black': 0.0}"
Which color represents the drop in the stock prices in Iran?,"red, yellow, blue, orange, green, violet, black, white",red,violet,"{'violet': 0.98, 'red': 0.01, 'green': 0.01, 'blue': 0.0, 'yellow': 0.0, 'white': 0.0, 'black': 0.0, 'orange': 0.0}"
Which color represents the drop in the stock prices in Kenya?,"red, yellow, blue, orange, green, violet, black, white",red,violet,"{'violet': 0.98, 'yellow': 0.01, 'green': 0.01, 'orange': 0.0, 'black': 0.0, 'white': 0.0, 'red': 0.0, 'blue': 0.0}"
Which color represents the drop in the stock prices in Greece?,"red, yellow, blue, orange, green, violet, black, white",red,violet,"{'violet': 0.99, 'white': 0.0, 'blue': 0.0, 'orange': 0.0, 'red': 0.0, 'black': 0.0, 'yellow': 0.0, 'green': 0.0}"
What is the color of the bridal outfit in an American wedding?,"red, yellow, blue, orange, green, violet, black, white",white,violet,"{'violet': 0.99, 'yellow': 0.01, 'blue': 0.0, 'black': 0.0, 'orange': 0.0, 'red': 0.0, 'green': 0.0, 'white': 0.0}"
What is the color of the bridal outfit in an Chinese wedding?,"red, yellow, blue, orange, green, violet, black, white",red,violet,"{'violet': 1.0, 'red': 0.0, 'blue': 0.0, 'green': 0.0, 'yellow': 0.0, 'white': 0.0, 'orange': 0.0, 'black': 0.0}"
What is the color of the bridal outfit in an Indian wedding?,"red, yellow, blue, orange, green, violet, black, white",red,violet,"{'violet': 0.99, 'red': 0.0, 'blue': 0.0, 'green': 0.0, 'white': 0.0, 'orange': 0.0, 'black': 0.0, 'yellow': 0.0}"
What is the color of the bridal outfit in a Persian wedding?,"red, yellow, blue, orange, green, violet, black, white",white,violet,"{'violet': 0.99, 'blue': 0.01, 'black': 0.0, 'orange': 0.0, 'white': 0.0, 'yellow': 0.0, 'green': 0.0, 'red': 0.0}"
What is the color of the bridal outfit in a Kenyan wedding?,"red, yellow, blue, orange, green, violet, black, white",white,violet,"{'violet': 0.99, 'red': 0.01, 'yellow': 0.0, 'blue': 0.0, 'white': 0.0, 'green': 0.0, 'orange': 0.0, 'black': 0.0}"
What is the color of the bridal outfit in an Greek wedding?,"red, yellow, blue, orange, green, violet, black, white",white,violet,"{'violet': 0.96, 'green': 0.03, 'yellow': 0.0, 'red': 0.0, 'white': 0.0, 'black': 0.0, 'orange': 0.0, 'blue': 0.0}"
What is the color of the dress that Americans wear in a traditional funerals?,"red, yellow, blue, orange, green, violet, black, white",black,violet,"{'violet': 0.98, 'green': 0.01, 'black': 0.01, 'red': 0.0, 'orange': 0.0, 'blue': 0.0, 'yellow': 0.0, 'white': 0.0}"
What is the color of the dress that Chinese wear in traditional funerals?,"red, yellow, blue, orange, green, violet, black, white",white,violet,"{'violet': 0.98, 'yellow': 0.02, 'green': 0.0, 'white': 0.0, 'red': 0.0, 'black': 0.0, 'blue': 0.0, 'orange': 0.0}"
What is the color of the dress that Indians wear in traditional funerals?,"red, yellow, blue, orange, green, violet, black, white",white,violet,"{'violet': 0.99, 'blue': 0.0, 'black': 0.0, 'red': 0.0, 'green': 0.0, 'yellow': 0.0, 'white': 0.0, 'orange': 0.0}"
What is the color of the dress that Persians wear in traditional funerals?,"red, yellow, blue, orange, green, violet, black, white",black,violet,"{'violet': 0.99, 'yellow': 0.01, 'white': 0.0, 'red': 0.0, 'orange': 0.0, 'green': 0.0, 'blue': 0.0, 'black': 0.0}"
What is the color of the dress that Kenyans wear in traditional funerals?,"red, yellow, blue, orange, green, violet, black, white",black,violet,"{'violet': 1.0, 'blue': 0.0, 'yellow': 0.0, 'white': 0.0, 'red': 0.0, 'green': 0.0, 'orange': 0.0, 'black': 0.0}"
What is the color of the dress that Greeks wear in a traditional funerals?,"red, yellow, blue, orange, green, violet, black, white",black,violet,"{'violet': 0.98, 'black': 0.02, 'red': 0.0, 'green': 0.0, 'yellow': 0.0, 'white': 0.0, 'orange': 0.0, 'blue': 0.0}"
Does an American wedding ceremony last for more than one day?,"less, more",less,less,"{'less': 0.78, 'more': 0.22}"
Does a Chinese wedding ceremony last for more than one day?,"less, more",less,less,"{'less': 0.65, 'more': 0.35}"
Does an Indian wedding ceremony last for more than one day?,"less, more",more,less,"{'less': 0.56, 'more': 0.44}"
Does an Iranian wedding ceremony last for more than one day?,"less, more",less,less,"{'less': 0.67, 'more': 0.33}"
Does a Kenyan wedding ceremony last for more than one day?,"less, more",less,less,"{'less': 0.61, 'more': 0.39}"
Does an Greek wedding ceremony last for more than one day?,"less, more",less,less,"{'less': 0.77, 'more': 0.23}"
