question,options,correct_answer,response,probabilities
在美国，测量人的身高的单位是？,"英尺, 英寸, 码, 英里, 毫米, 厘米, 米, 千米","厘米, 米",英尺,"{'英尺': 0.85, '米': 0.05, '英里': 0.05, '英寸': 0.04, '毫米': 0.0, '码': 0.0, '厘米': 0.0, '千米': 0.0}"
在美国，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",磅,盎司,"{'盎司': 0.58, '毫克': 0.32, '磅': 0.08, '公斤': 0.02, '克': 0.0}"
在中国，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",公斤,毫克,"{'毫克': 0.49, '盎司': 0.35, '公斤': 0.14, '克': 0.02, '磅': 0.0}"
在印度，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",公斤,毫克,"{'毫克': 0.51, '盎司': 0.27, '克': 0.15, '公斤': 0.06, '磅': 0.01}"
在伊朗，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",公斤,毫克,"{'毫克': 0.75, '盎司': 0.16, '公斤': 0.08, '克': 0.01, '磅': 0.0}"
在肯尼亚，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",公斤,盎司,"{'盎司': 0.56, '毫克': 0.34, '公斤': 0.09, '克': 0.01, '磅': 0.0}"
在美国，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",公斤,盎司,"{'盎司': 0.8, '毫克': 0.15, '磅': 0.03, '公斤': 0.02, '克': 0.0}"
在美国，测量温度的单位是？,"华氏, 摄氏, 兰氏",华氏,摄氏,"{'摄氏': 0.4, '华氏': 0.37, '兰氏': 0.23}"
在中国，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,摄氏,"{'摄氏': 0.49, '兰氏': 0.32, '华氏': 0.19}"
在印度，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,摄氏,"{'摄氏': 0.68, '兰氏': 0.21, '华氏': 0.11}"
在伊朗，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,摄氏,"{'摄氏': 0.67, '兰氏': 0.23, '华氏': 0.11}"
在肯尼亚，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,摄氏,"{'摄氏': 0.66, '兰氏': 0.24, '华氏': 0.1}"
在美国，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,华氏,"{'华氏': 0.53, '摄氏': 0.26, '兰氏': 0.2}"
美国的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,前面,"{'前面': 0.7, '下面': 0.24, '后面': 0.03, '上面': 0.02}"
中国的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",后面,前面,"{'前面': 0.47, '下面': 0.29, '后面': 0.22, '上面': 0.02}"
印度的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,前面,"{'前面': 0.87, '下面': 0.09, '上面': 0.03, '后面': 0.01}"
伊朗的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,前面,"{'前面': 0.42, '后面': 0.39, '下面': 0.17, '上面': 0.01}"
肯尼亚的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,前面,"{'前面': 0.72, '下面': 0.23, '后面': 0.04, '上面': 0.02}"
美国的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,下面,"{'下面': 0.56, '前面': 0.36, '后面': 0.07, '上面': 0.01}"
美国的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,前面,"{'前面': 0.74, '下面': 0.14, '后面': 0.1, '上面': 0.02}"
中国的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",前面,前面,"{'前面': 0.47, '下面': 0.27, '后面': 0.23, '上面': 0.03}"
印度的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,前面,"{'前面': 0.56, '下面': 0.21, '后面': 0.17, '上面': 0.06}"
伊朗的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,前面,"{'前面': 0.37, '后面': 0.36, '下面': 0.25, '上面': 0.02}"
肯尼亚的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,下面,"{'下面': 0.5, '前面': 0.35, '后面': 0.1, '上面': 0.05}"
美国的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,前面,"{'前面': 0.84, '下面': 0.13, '上面': 0.01, '后面': 0.01}"
在美国，顾客餐后付小费是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.99, '偶尔': 0.01}"
在中国，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.64, '偶尔': 0.36}"
在印度，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.52, '偶尔': 0.48}"
在伊朗，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.55, '偶尔': 0.45}"
在肯尼亚，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.64, '偶尔': 0.36}"
在美国，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.97, '偶尔': 0.03}"
美国人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,下午,"{'下午': 0.44, '早上': 0.38, '晚上': 0.12, '中午': 0.07}"
中国人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",晚上,下午,"{'下午': 0.58, '中午': 0.2, '早上': 0.13, '晚上': 0.09}"
印度人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,下午,"{'下午': 0.42, '早上': 0.34, '中午': 0.16, '晚上': 0.08}"
伊朗人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,下午,"{'下午': 0.58, '早上': 0.15, '中午': 0.15, '晚上': 0.12}"
肯尼亚人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,下午,"{'下午': 0.59, '中午': 0.2, '早上': 0.16, '晚上': 0.06}"
美国人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上","早上, 下午",下午,"{'下午': 0.44, '晚上': 0.27, '早上': 0.23, '中午': 0.05}"
美国人是如何晾晒衣物的？,"机器, 阳光",机器,阳光,"{'阳光': 0.79, '机器': 0.21}"
中国人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.91, '机器': 0.09}"
印度人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.89, '机器': 0.11}"
伊朗人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.85, '机器': 0.15}"
肯尼亚人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.97, '机器': 0.03}"
美国人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.79, '机器': 0.21}"
在美国，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.92, '偶尔': 0.08}"
在中国，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.97, '偶尔': 0.03}"
在印度，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.94, '偶尔': 0.06}"
在伊朗，人们用扫帚扫地是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.89, '偶尔': 0.11}"
在肯尼亚，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.9, '偶尔': 0.1}"
在美国，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.92, '偶尔': 0.08}"
美国人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米",面包,肉,"{'肉': 0.7, '面包': 0.14, '玉米': 0.09, '土豆': 0.04, '米饭': 0.03, '面条': 0.01, '蔬菜': 0.0, '水果': 0.0}"
中国人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","米饭, 面条",米饭,"{'米饭': 0.76, '面条': 0.14, '肉': 0.05, '蔬菜': 0.01, '玉米': 0.01, '水果': 0.01, '面包': 0.0, '土豆': 0.0}"
印度人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","米饭, 面包",米饭,"{'米饭': 0.58, '肉': 0.18, '土豆': 0.11, '蔬菜': 0.06, '玉米': 0.04, '面包': 0.02, '面条': 0.01, '水果': 0.01}"
伊朗人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","米饭, 面包",米饭,"{'米饭': 0.7, '玉米': 0.09, '肉': 0.07, '面包': 0.07, '面条': 0.04, '蔬菜': 0.01, '土豆': 0.01, '水果': 0.0}"
肯尼亚人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","蔬菜, 玉米",玉米,"{'玉米': 0.49, '肉': 0.36, '米饭': 0.04, '面包': 0.04, '水果': 0.04, '面条': 0.02, '土豆': 0.01, '蔬菜': 0.01}"
美国人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","面包, 肉, 蔬菜",肉,"{'肉': 0.37, '玉米': 0.37, '面包': 0.14, '米饭': 0.04, '土豆': 0.04, '蔬菜': 0.02, '水果': 0.01, '面条': 0.01}"
在美国，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","刀子, 叉子",叉子,"{'叉子': 0.71, '勺子': 0.16, '刀子': 0.09, '筷子': 0.02, '手': 0.01}"
在中国，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子",筷子,勺子,"{'勺子': 0.33, '筷子': 0.33, '叉子': 0.25, '刀子': 0.09, '手': 0.0}"
在印度，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","勺子, 手",勺子,"{'勺子': 0.48, '叉子': 0.19, '手': 0.17, '刀子': 0.11, '筷子': 0.05}"
在伊朗，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","勺子, 叉子",勺子,"{'勺子': 0.56, '叉子': 0.2, '刀子': 0.18, '手': 0.05, '筷子': 0.01}"
在肯尼亚，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","勺子, 叉子",刀子,"{'刀子': 0.36, '勺子': 0.3, '叉子': 0.24, '手': 0.09, '筷子': 0.01}"
在美国，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","刀子, 叉子",叉子,"{'叉子': 0.67, '勺子': 0.16, '刀子': 0.11, '筷子': 0.04, '手': 0.02}"
在美国，菜品同时有多人享用是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.8, '偶尔': 0.2}"
在中国，菜品同时有多人享用是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.95, '偶尔': 0.05}"
在印度，菜品同时有多人享用是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.91, '偶尔': 0.09}"
在伊朗，菜品同时有多人享用是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.83, '偶尔': 0.17}"
在肯尼亚，菜品同时有多人享用是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.78, '偶尔': 0.22}"
在美国，菜品同时有多人享用是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.9, '偶尔': 0.1}"
在美国，喝热水是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.53, '偶尔': 0.47}"
在中国，喝热水是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.97, '偶尔': 0.03}"
在印度，喝热水是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.9, '偶尔': 0.1}"
在伊朗，喝热水是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.76, '偶尔': 0.24}"
在肯尼亚，喝热水是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.54, '偶尔': 0.46}"
在美国，喝热水是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.53, '偶尔': 0.47}"
在美国，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.7, '偶尔': 0.3}"
在中国，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.94, '偶尔': 0.06}"
在印度，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.98, '偶尔': 0.02}"
在伊朗，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.87, '偶尔': 0.13}"
在肯尼亚，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.91, '偶尔': 0.09}"
在美国，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.7, '偶尔': 0.3}"
在美国最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","橄榄球, 篮球, 棒球",棒球,"{'棒球': 0.4, '橄榄球': 0.18, '排球': 0.13, '田径': 0.11, '篮球': 0.11, '足球': 0.05, '板球': 0.02, '羽毛球': 0.0, '乒乓球': 0.0}"
在中国最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","乒乓球, 羽毛球",橄榄球,"{'橄榄球': 0.27, '乒乓球': 0.25, '田径': 0.14, '排球': 0.12, '足球': 0.11, '棒球': 0.06, '篮球': 0.02, '板球': 0.02, '羽毛球': 0.01}"
在印度最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","板球, 羽毛球, 足球",板球,"{'板球': 0.51, '田径': 0.24, '排球': 0.09, '棒球': 0.08, '橄榄球': 0.06, '足球': 0.01, '羽毛球': 0.0, '乒乓球': 0.0, '篮球': 0.0}"
在伊朗最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","足球, 排球",足球,"{'足球': 0.29, '板球': 0.25, '田径': 0.16, '橄榄球': 0.11, '排球': 0.09, '棒球': 0.09, '篮球': 0.01, '乒乓球': 0.0, '羽毛球': 0.0}"
在肯尼亚最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","足球, 田径",足球,"{'足球': 0.29, '田径': 0.19, '棒球': 0.15, '板球': 0.11, '橄榄球': 0.1, '排球': 0.09, '乒乓球': 0.06, '篮球': 0.01, '羽毛球': 0.0}"
在美国最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","橄榄球, 篮球",棒球,"{'棒球': 0.42, '橄榄球': 0.16, '田径': 0.15, '篮球': 0.15, '排球': 0.06, '足球': 0.04, '板球': 0.02, '羽毛球': 0.0, '乒乓球': 0.0}"
30年前，美国大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船",汽车,汽车,"{'汽车': 0.49, '地铁': 0.23, '轮船': 0.13, '公交车': 0.06, '火车': 0.05, '小船': 0.04, '飞机': 0.01, '自行车': 0.0}"
30年前，中国大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船",自行车,自行车,"{'自行车': 0.72, '汽车': 0.12, '轮船': 0.09, '小船': 0.04, '火车': 0.02, '公交车': 0.01, '地铁': 0.01, '飞机': 0.0}"
30年前，印度大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船","公交车, 火车",汽车,"{'汽车': 0.37, '轮船': 0.22, '火车': 0.17, '公交车': 0.11, '小船': 0.1, '自行车': 0.02, '地铁': 0.01, '飞机': 0.0}"
30年前，伊朗大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船",汽车,汽车,"{'汽车': 0.62, '轮船': 0.21, '小船': 0.12, '自行车': 0.04, '公交车': 0.01, '地铁': 0.0, '火车': 0.0, '飞机': 0.0}"
30年前，肯尼亚大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船","公交车, 汽车",汽车,"{'汽车': 0.42, '轮船': 0.34, '公交车': 0.1, '小船': 0.07, '自行车': 0.04, '火车': 0.02, '飞机': 0.01, '地铁': 0.01}"
30年前，美国大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船","汽车, 公交车",汽车,"{'汽车': 0.7, '轮船': 0.14, '小船': 0.09, '火车': 0.06, '公交车': 0.01, '地铁': 0.01, '自行车': 0.0, '飞机': 0.0}"
在美国，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.56, '经常': 0.44}"
在中国，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.58, '偶尔': 0.42}"
在印度，家庭中有仆人是否常见？,"偶尔, 经常",经常,经常,"{'经常': 0.89, '偶尔': 0.11}"
在伊朗，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.64, '偶尔': 0.36}"
在肯尼亚，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,经常,"{'经常': 0.86, '偶尔': 0.14}"
在美国，家庭中有仆人是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.56, '经常': 0.44}"
美国大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,温带,"{'温带': 0.81, '大陆带': 0.11, '极地': 0.06, '干旱带': 0.02, '热带': 0.0}"
中国大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,温带,"{'温带': 0.83, '大陆带': 0.11, '极地': 0.04, '干旱带': 0.02, '热带': 0.0}"
印度大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",热带,温带,"{'温带': 0.57, '大陆带': 0.31, '极地': 0.05, '热带': 0.04, '干旱带': 0.03}"
伊朗大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,温带,"{'温带': 0.65, '大陆带': 0.14, '干旱带': 0.12, '极地': 0.08, '热带': 0.0}"
肯尼亚大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",热带,温带,"{'温带': 0.71, '极地': 0.09, '热带': 0.08, '大陆带': 0.07, '干旱带': 0.06}"
美国大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,温带,"{'温带': 0.7, '大陆带': 0.22, '极地': 0.06, '干旱带': 0.02, '热带': 0.0}"
在美国，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,绿,"{'绿': 0.73, '红': 0.23, '黄': 0.03, '黑': 0.01, '橙': 0.0, '紫': 0.0, '白': 0.0, '蓝': 0.0}"
在中国，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,红,"{'红': 0.82, '绿': 0.1, '黑': 0.04, '黄': 0.03, '白': 0.01, '紫': 0.01, '橙': 0.0, '蓝': 0.0}"
在印度，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,红,"{'红': 0.68, '绿': 0.25, '黑': 0.03, '黄': 0.03, '橙': 0.01, '白': 0.01, '紫': 0.0, '蓝': 0.0}"
在伊朗，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,红,"{'红': 0.79, '黄': 0.09, '绿': 0.05, '橙': 0.03, '黑': 0.02, '紫': 0.01, '蓝': 0.0, '白': 0.0}"
在肯尼亚，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,红,"{'红': 0.6, '绿': 0.17, '黄': 0.16, '黑': 0.06, '紫': 0.01, '白': 0.0, '蓝': 0.0, '橙': 0.0}"
在美国，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,绿,"{'绿': 0.53, '红': 0.32, '黄': 0.12, '黑': 0.02, '紫': 0.01, '白': 0.0, '蓝': 0.0, '橙': 0.0}"
在美国，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,红,"{'红': 0.91, '黑': 0.03, '黄': 0.02, '绿': 0.02, '紫': 0.0, '橙': 0.0, '蓝': 0.0, '白': 0.0}"
在中国，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,红,"{'红': 0.89, '黑': 0.04, '黄': 0.03, '绿': 0.02, '紫': 0.01, '白': 0.0, '橙': 0.0, '蓝': 0.0}"
在印度，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,红,"{'红': 0.88, '绿': 0.04, '黄': 0.03, '蓝': 0.02, '黑': 0.02, '橙': 0.01, '紫': 0.0, '白': 0.0}"
在伊朗，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,红,"{'红': 0.83, '黑': 0.06, '黄': 0.05, '紫': 0.03, '绿': 0.02, '白': 0.01, '橙': 0.01, '蓝': 0.0}"
在肯尼亚，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,红,"{'红': 0.73, '黄': 0.15, '黑': 0.08, '紫': 0.02, '绿': 0.01, '蓝': 0.01, '橙': 0.0, '白': 0.0}"
在美国，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,红,"{'红': 0.55, '黑': 0.32, '黄': 0.09, '绿': 0.04, '紫': 0.01, '白': 0.0, '蓝': 0.0, '橙': 0.0}"
在美国传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,白色,"{'白色': 0.67, '红色': 0.19, '橙色': 0.1, '黄色': 0.02, '黑色': 0.01, '紫色': 0.0, '蓝色': 0.0, '绿色': 0.0}"
在中国传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",红色,红色,"{'红色': 0.77, '橙色': 0.18, '紫色': 0.02, '黄色': 0.01, '白色': 0.01, '黑色': 0.01, '蓝色': 0.0, '绿色': 0.0}"
在印度传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",红色,红色,"{'红色': 0.91, '橙色': 0.07, '黄色': 0.01, '紫色': 0.0, '蓝色': 0.0, '绿色': 0.0, '白色': 0.0, '黑色': 0.0}"
在伊朗传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,红色,"{'红色': 0.72, '橙色': 0.2, '绿色': 0.03, '蓝色': 0.02, '黄色': 0.02, '白色': 0.01, '紫色': 0.0, '黑色': 0.0}"
在肯尼亚传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,红色,"{'红色': 0.44, '橙色': 0.4, '绿色': 0.04, '蓝色': 0.03, '黄色': 0.02, '黑色': 0.02, '紫色': 0.02, '白色': 0.01}"
在美国传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,白色,"{'白色': 0.59, '橙色': 0.19, '红色': 0.1, '绿色': 0.07, '蓝色': 0.02, '黄色': 0.01, '黑色': 0.01, '紫色': 0.01}"
在美国传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",黑色,黑色,"{'黑色': 0.69, '橙色': 0.13, '白色': 0.07, '绿色': 0.04, '红色': 0.04, '蓝色': 0.01, '黄色': 0.01, '紫色': 0.01}"
在中国传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,黑色,"{'黑色': 0.72, '橙色': 0.14, '红色': 0.07, '白色': 0.04, '黄色': 0.02, '紫色': 0.01, '绿色': 0.0, '蓝色': 0.0}"
