question,options,correct_answer,response,probabilities
印度的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,上面,"{'上面': 0.3, '后面': 0.27, '前面': 0.22, '下面': 0.22}"
伊朗的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,后面,"{'后面': 0.3, '上面': 0.26, '前面': 0.23, '下面': 0.22}"
肯尼亚的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,下面,"{'下面': 0.26, '后面': 0.26, '前面': 0.24, '上面': 0.23}"
美国的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,后面,"{'后面': 0.29, '上面': 0.27, '下面': 0.23, '前面': 0.22}"
美国的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,后面,"{'后面': 0.35, '下面': 0.23, '上面': 0.22, '前面': 0.19}"
中国的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",前面,后面,"{'后面': 0.32, '前面': 0.24, '上面': 0.24, '下面': 0.2}"
印度的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,后面,"{'后面': 0.33, '上面': 0.25, '前面': 0.24, '下面': 0.19}"
伊朗的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,后面,"{'后面': 0.3, '前面': 0.26, '上面': 0.23, '下面': 0.21}"
肯尼亚的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,后面,"{'后面': 0.31, '下面': 0.24, '前面': 0.23, '上面': 0.22}"
美国的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,后面,"{'后面': 0.35, '前面': 0.24, '上面': 0.22, '下面': 0.19}"
在美国，顾客餐后付小费是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.76, '经常': 0.24}"
在中国，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.75, '经常': 0.25}"
在印度，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.76, '经常': 0.24}"
在伊朗，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.76, '经常': 0.24}"
在肯尼亚，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.79, '经常': 0.21}"
在美国，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.76, '经常': 0.24}"
美国人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,中午,"{'中午': 0.32, '晚上': 0.28, '下午': 0.21, '早上': 0.19}"
中国人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",晚上,中午,"{'中午': 0.34, '晚上': 0.25, '下午': 0.21, '早上': 0.2}"
印度人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,中午,"{'中午': 0.31, '晚上': 0.27, '下午': 0.24, '早上': 0.19}"
伊朗人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,中午,"{'中午': 0.35, '晚上': 0.28, '下午': 0.2, '早上': 0.17}"
肯尼亚人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,中午,"{'中午': 0.29, '下午': 0.25, '晚上': 0.24, '早上': 0.22}"
美国人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上","早上, 下午",中午,"{'中午': 0.3, '晚上': 0.26, '下午': 0.23, '早上': 0.21}"
美国人是如何晾晒衣物的？,"机器, 阳光",机器,阳光,"{'阳光': 0.63, '机器': 0.37}"
中国人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.58, '机器': 0.42}"
印度人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.67, '机器': 0.33}"
伊朗人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.7, '机器': 0.3}"
肯尼亚人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.67, '机器': 0.33}"
美国人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.63, '机器': 0.37}"
在美国，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.77, '经常': 0.23}"
在中国，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.75, '经常': 0.25}"
在印度，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.72, '经常': 0.28}"
在伊朗，人们用扫帚扫地是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.76, '经常': 0.24}"
在肯尼亚，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.78, '经常': 0.22}"
在美国，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.77, '经常': 0.23}"
美国人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米",面包,米饭,"{'米饭': 0.34, '蔬菜': 0.21, '肉': 0.19, '土豆': 0.16, '玉米': 0.04, '水果': 0.03, '面包': 0.02, '面条': 0.02}"
中国人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","米饭, 面条",蔬菜,"{'蔬菜': 0.26, '肉': 0.26, '米饭': 0.2, '土豆': 0.18, '水果': 0.03, '面条': 0.03, '玉米': 0.02, '面包': 0.02}"
印度人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","米饭, 面包",米饭,"{'米饭': 0.26, '肉': 0.25, '蔬菜': 0.24, '土豆': 0.17, '水果': 0.03, '面条': 0.03, '面包': 0.01, '玉米': 0.01}"
伊朗人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","米饭, 面包",蔬菜,"{'蔬菜': 0.26, '肉': 0.23, '米饭': 0.21, '土豆': 0.2, '水果': 0.03, '玉米': 0.02, '面条': 0.02, '面包': 0.02}"
肯尼亚人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","蔬菜, 玉米",土豆,"{'土豆': 0.32, '米饭': 0.25, '肉': 0.16, '蔬菜': 0.14, '水果': 0.04, '面条': 0.03, '面包': 0.03, '玉米': 0.02}"
美国人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","面包, 肉, 蔬菜",米饭,"{'米饭': 0.34, '肉': 0.22, '蔬菜': 0.19, '土豆': 0.17, '水果': 0.03, '面包': 0.02, '玉米': 0.01, '面条': 0.01}"
在美国，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","刀子, 叉子",刀子,"{'刀子': 0.32, '勺子': 0.27, '筷子': 0.22, '叉子': 0.19, '手': 0.0}"
在中国，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子",筷子,刀子,"{'刀子': 0.29, '勺子': 0.28, '筷子': 0.25, '叉子': 0.17, '手': 0.0}"
在印度，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","勺子, 手",勺子,"{'勺子': 0.29, '刀子': 0.27, '筷子': 0.26, '叉子': 0.18, '手': 0.0}"
在伊朗，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","勺子, 叉子",刀子,"{'刀子': 0.28, '勺子': 0.27, '筷子': 0.27, '叉子': 0.18, '手': 0.0}"
在肯尼亚，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","勺子, 叉子",刀子,"{'刀子': 0.31, '勺子': 0.3, '叉子': 0.2, '筷子': 0.19, '手': 0.0}"
在美国，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","刀子, 叉子",刀子,"{'刀子': 0.31, '勺子': 0.28, '筷子': 0.22, '叉子': 0.2, '手': 0.0}"
在美国，菜品同时有多人享用是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.75, '经常': 0.25}"
在中国，菜品同时有多人享用是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.77, '经常': 0.23}"
在印度，菜品同时有多人享用是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.76, '经常': 0.24}"
在伊朗，菜品同时有多人享用是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.78, '经常': 0.22}"
在肯尼亚，菜品同时有多人享用是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.76, '经常': 0.24}"
在美国，菜品同时有多人享用是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.75, '经常': 0.25}"
在美国，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.79, '经常': 0.21}"
在中国，喝热水是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.78, '经常': 0.22}"
在印度，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.74, '经常': 0.26}"
在伊朗，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.8, '经常': 0.2}"
在肯尼亚，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.8, '经常': 0.2}"
在美国，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.79, '经常': 0.21}"
在美国，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.72, '经常': 0.28}"
在中国，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.72, '经常': 0.28}"
在印度，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.73, '经常': 0.27}"
在伊朗，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.75, '经常': 0.25}"
在肯尼亚，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.76, '经常': 0.24}"
在美国，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.73, '经常': 0.27}"
在美国最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","橄榄球, 篮球, 棒球",羽毛球,"{'羽毛球': 0.23, '乒乓球': 0.22, '橄榄球': 0.17, '篮球': 0.13, '棒球': 0.08, '排球': 0.06, '田径': 0.05, '板球': 0.05, '足球': 0.01}"
在中国最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","乒乓球, 羽毛球",羽毛球,"{'羽毛球': 0.28, '乒乓球': 0.24, '橄榄球': 0.13, '篮球': 0.09, '排球': 0.07, '田径': 0.06, '棒球': 0.06, '板球': 0.05, '足球': 0.02}"
在印度最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","板球, 羽毛球, 足球",羽毛球,"{'羽毛球': 0.3, '乒乓球': 0.23, '橄榄球': 0.14, '篮球': 0.09, '排球': 0.07, '棒球': 0.06, '田径': 0.05, '板球': 0.05, '足球': 0.01}"
在伊朗最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","足球, 排球",羽毛球,"{'羽毛球': 0.23, '乒乓球': 0.23, '橄榄球': 0.15, '篮球': 0.11, '排球': 0.08, '田径': 0.07, '棒球': 0.07, '板球': 0.05, '足球': 0.01}"
在肯尼亚最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","足球, 田径",乒乓球,"{'乒乓球': 0.27, '羽毛球': 0.25, '橄榄球': 0.15, '篮球': 0.11, '棒球': 0.06, '排球': 0.06, '板球': 0.05, '田径': 0.05, '足球': 0.01}"
在美国最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","橄榄球, 篮球",羽毛球,"{'羽毛球': 0.26, '乒乓球': 0.22, '橄榄球': 0.16, '篮球': 0.1, '棒球': 0.09, '排球': 0.07, '板球': 0.06, '田径': 0.05, '足球': 0.01}"
30年前，美国大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船",汽车,汽车,"{'汽车': 0.22, '轮船': 0.21, '自行车': 0.16, '公交车': 0.12, '飞机': 0.1, '地铁': 0.08, '小船': 0.07, '火车': 0.04}"
30年前，中国大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船",自行车,汽车,"{'汽车': 0.22, '轮船': 0.19, '自行车': 0.18, '公交车': 0.12, '飞机': 0.1, '地铁': 0.08, '小船': 0.07, '火车': 0.05}"
30年前，印度大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船","公交车, 火车",汽车,"{'汽车': 0.21, '轮船': 0.19, '公交车': 0.15, '自行车': 0.14, '飞机': 0.1, '地铁': 0.08, '小船': 0.07, '火车': 0.05}"
30年前，伊朗大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船",汽车,轮船,"{'轮船': 0.22, '汽车': 0.2, '自行车': 0.14, '公交车': 0.12, '飞机': 0.11, '地铁': 0.09, '小船': 0.07, '火车': 0.05}"
30年前，肯尼亚大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船","公交车, 汽车",汽车,"{'汽车': 0.22, '轮船': 0.21, '公交车': 0.14, '自行车': 0.14, '飞机': 0.1, '地铁': 0.08, '小船': 0.07, '火车': 0.05}"
30年前，美国大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船","汽车, 公交车",汽车,"{'汽车': 0.21, '轮船': 0.17, '自行车': 0.16, '公交车': 0.15, '飞机': 0.1, '地铁': 0.08, '小船': 0.07, '火车': 0.05}"
在美国，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.74, '经常': 0.26}"
在中国，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.74, '经常': 0.26}"
在印度，家庭中有仆人是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.67, '经常': 0.33}"
在伊朗，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.74, '经常': 0.26}"
在肯尼亚，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.75, '经常': 0.25}"
在美国，家庭中有仆人是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.74, '经常': 0.26}"
美国大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,干旱带,"{'干旱带': 0.34, '大陆带': 0.21, '温带': 0.19, '热带': 0.19, '极地': 0.07}"
中国大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,干旱带,"{'干旱带': 0.35, '大陆带': 0.22, '温带': 0.2, '热带': 0.17, '极地': 0.07}"
印度大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",热带,干旱带,"{'干旱带': 0.26, '大陆带': 0.23, '温带': 0.23, '热带': 0.2, '极地': 0.07}"
伊朗大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,干旱带,"{'干旱带': 0.36, '温带': 0.21, '热带': 0.18, '大陆带': 0.18, '极地': 0.07}"
肯尼亚大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",热带,干旱带,"{'干旱带': 0.4, '温带': 0.2, '大陆带': 0.17, '热带': 0.16, '极地': 0.06}"
美国大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,干旱带,"{'干旱带': 0.33, '温带': 0.22, '热带': 0.19, '大陆带': 0.18, '极地': 0.08}"
在美国，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.38, '绿': 0.26, '蓝': 0.16, '紫': 0.11, '橙': 0.08, '黄': 0.01, '白': 0.0, '红': 0.0}"
在中国，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.3, '绿': 0.27, '蓝': 0.18, '紫': 0.12, '橙': 0.11, '黄': 0.01, '红': 0.01, '白': 0.0}"
在印度，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.3, '绿': 0.27, '蓝': 0.22, '紫': 0.1, '橙': 0.09, '黄': 0.01, '白': 0.0, '红': 0.0}"
在伊朗，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.29, '绿': 0.28, '蓝': 0.2, '紫': 0.13, '橙': 0.08, '红': 0.01, '白': 0.0, '黄': 0.0}"
在肯尼亚，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.32, '绿': 0.3, '蓝': 0.18, '紫': 0.11, '橙': 0.08, '红': 0.01, '白': 0.0, '黄': 0.0}"
在美国，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.3, '绿': 0.28, '蓝': 0.17, '紫': 0.14, '橙': 0.1, '黄': 0.01, '白': 0.0, '红': 0.0}"
在美国，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.3, '绿': 0.29, '紫': 0.15, '蓝': 0.15, '橙': 0.09, '红': 0.02, '黄': 0.01, '白': 0.0}"
在中国，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,绿,"{'绿': 0.33, '黑': 0.3, '蓝': 0.16, '紫': 0.14, '橙': 0.07, '黄': 0.01, '白': 0.0, '红': 0.0}"
在印度，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.31, '绿': 0.27, '蓝': 0.21, '紫': 0.1, '橙': 0.08, '红': 0.01, '黄': 0.01, '白': 0.0}"
在伊朗，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.37, '绿': 0.24, '蓝': 0.18, '紫': 0.12, '橙': 0.08, '黄': 0.01, '红': 0.01, '白': 0.0}"
在肯尼亚，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.32, '绿': 0.29, '蓝': 0.17, '紫': 0.1, '橙': 0.1, '红': 0.01, '黄': 0.01, '白': 0.0}"
在美国，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.42, '绿': 0.24, '蓝': 0.16, '紫': 0.09, '橙': 0.08, '红': 0.01, '黄': 0.01, '白': 0.0}"
在美国传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,蓝色,"{'绿色': 0.24, '蓝色': 0.24, '黑色': 0.23, '紫色': 0.11, '橙色': 0.1, '红色': 0.05, '黄色': 0.03, '白色': 0.01}"
在中国传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",红色,绿色,"{'绿色': 0.27, '蓝色': 0.23, '黑色': 0.23, '紫色': 0.13, '橙色': 0.08, '黄色': 0.03, '红色': 0.02, '白色': 0.01}"
在印度传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",红色,蓝色,"{'蓝色': 0.25, '绿色': 0.23, '黑色': 0.23, '紫色': 0.1, '橙色': 0.1, '红色': 0.05, '黄色': 0.03, '白色': 0.01}"
在伊朗传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,蓝色,"{'蓝色': 0.27, '黑色': 0.25, '绿色': 0.22, '橙色': 0.12, '紫色': 0.09, '红色': 0.02, '黄色': 0.02, '白色': 0.01}"
在肯尼亚传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,黑色,"{'黑色': 0.24, '蓝色': 0.24, '绿色': 0.23, '橙色': 0.12, '紫色': 0.09, '黄色': 0.04, '红色': 0.03, '白色': 0.01}"
在美国传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,蓝色,"{'蓝色': 0.24, '绿色': 0.24, '黑色': 0.23, '橙色': 0.1, '紫色': 0.1, '红色': 0.03, '白色': 0.02, '黄色': 0.02}"
在美国传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",黑色,蓝色,"{'蓝色': 0.26, '绿色': 0.26, '黑色': 0.22, '紫色': 0.11, '橙色': 0.09, '红色': 0.03, '黄色': 0.02, '白色': 0.01}"
