question,options,correct_answer,response,probabilities
"Nchini China, Mwezi huja kabla ama baada ya Mwaka kwenye muundo wa tarehe?","kabla, baada, chini, juu",baada,kabla,"{'kabla': 0.84, 'juu': 0.06, 'baada': 0.05, 'chini': 0.04}"
"Nchini India, Mwezi huja kabla ama baada ya Mwaka kwenye muundo wa tarehe?","kabla, baada, chini, juu",kabla,kabla,"{'kabla': 0.67, 'juu': 0.18, 'baada': 0.08, 'chini': 0.07}"
"Nchini Uajemi, Mwezi huja kabla ama baada ya Mwaka kwenye muundo wa tarehe?","kabla, baada, chini, juu",kabla,kabla,"{'kabla': 0.69, 'chini': 0.18, 'baada': 0.07, 'juu': 0.06}"
"Nchini Kenya, Mwezi huja kabla ama baada ya Mwaka kwenye muundo wa tarehe?","kabla, baada, chini, juu",kabla,kabla,"{'kabla': 0.63, 'juu': 0.24, 'baada': 0.07, 'chini': 0.06}"
"Nchini marekani, Mwezi huja kabla ama baada ya Mwaka kwenye muundo wa tarehe?","kabla, baada, chini, juu",kabla,kabla,"{'kabla': 0.58, 'juu': 0.23, 'chini': 0.11, 'baada': 0.08}"
"Nchini marekani, Mwaka huja kabla ama baada ya Mwezi kwenye muundo wa tarehe?","kabla, baada, chini, juu",baada,kabla,"{'kabla': 0.82, 'baada': 0.07, 'juu': 0.06, 'chini': 0.04}"
"Nchini China, Mwaka huja kabla ama baada ya Mwezi kwenye muundo wa tarehe?","kabla, baada, chini, juu",kabla,kabla,"{'kabla': 0.72, 'chini': 0.15, 'baada': 0.08, 'juu': 0.05}"
"Nchini India, Mwaka huja kabla ama baada ya Mwezi kwenye muundo wa tarehe?","kabla, baada, chini, juu",baada,kabla,"{'kabla': 0.79, 'baada': 0.1, 'chini': 0.06, 'juu': 0.04}"
"Nchini Uajemi, Mwaka huja kabla ama baada ya Mwezi kwenye muundo wa tarehe?","kabla, baada, chini, juu",baada,kabla,"{'kabla': 0.64, 'juu': 0.15, 'chini': 0.14, 'baada': 0.07}"
"Nchini Kenya, Mwaka huja kabla ama baada ya Mwezi kwenye muundo wa tarehe?","kabla, baada, chini, juu",baada,kabla,"{'kabla': 0.61, 'juu': 0.22, 'chini': 0.1, 'baada': 0.07}"
"Nchini marekani, Mwaka huja kabla ama baada ya Mwezi kwenye muundo wa tarehe?","kabla, baada, chini, juu",baada,kabla,"{'kabla': 0.64, 'chini': 0.19, 'baada': 0.09, 'juu': 0.08}"
"Nchini Marekani, ni kawaida au nadra kwa wateja kutoa bakshishi baada ya maankuli?","nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.67, 'nadra': 0.33}"
"Nchini China, ni kawaida au nadra kwa wateja kutoa bakshishi baada ya maankuli?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.53, 'nadra': 0.47}"
"Nchini India, ni kawaida au nadra kwa wateja kutoa bakshishi baada ya maankuli?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.69, 'nadra': 0.31}"
"Nchini Uajemi, ni kawaida au nadra kwa wateja kutoa bakshishi baada ya maankuli?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.67, 'nadra': 0.33}"
"Nchini Kenya, ni kawaida au nadra kwa wateja kutoa bakshishi baada ya maankuli?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.7, 'nadra': 0.3}"
"Nchini Marekani, ni kawaida au nadra kwa wateja kutoa bakshishi baada ya maankuli?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.74, 'nadra': 0.26}"
Ni wakati gani wa siku ambapo wamarekani kwa kawaida huoga?,"asubuhi, adhuhuri, mchana, jioni",asubuhi,asubuhi,"{'asubuhi': 0.64, 'adhuhuri': 0.28, 'mchana': 0.06, 'jioni': 0.01}"
Ni wakati gani wa siku ambapo Wachina kwa kawaida huoga?,"asubuhi, adhuhuri, mchana, jioni",jioni,adhuhuri,"{'adhuhuri': 0.48, 'asubuhi': 0.45, 'mchana': 0.06, 'jioni': 0.01}"
Ni wakati gani wa siku ambapo Wahindi kwa kawaida huoga?,"asubuhi, adhuhuri, mchana, jioni",asubuhi,asubuhi,"{'asubuhi': 0.63, 'adhuhuri': 0.3, 'mchana': 0.05, 'jioni': 0.01}"
Ni wakati gani wa siku ambapo Waajemi kwa kawaida huoga?,"asubuhi, adhuhuri, mchana, jioni",asubuhi,asubuhi,"{'asubuhi': 0.48, 'adhuhuri': 0.45, 'mchana': 0.05, 'jioni': 0.01}"
Ni wakati gani wa siku ambapo wakenya kwa kawaida huoga?,"asubuhi, adhuhuri, mchana, jioni",asubuhi,asubuhi,"{'asubuhi': 0.53, 'adhuhuri': 0.38, 'mchana': 0.07, 'jioni': 0.01}"
Ni wakati gani wa siku ambapo wamarekani kwa kawaida huoga?,"asubuhi, adhuhuri, mchana, jioni","asubuhi, mchana",asubuhi,"{'asubuhi': 0.55, 'adhuhuri': 0.33, 'mchana': 0.11, 'jioni': 0.01}"
Wamarekani hukausha nguo zao kutumia nini?,"mashine, jua",mashine,mashine,"{'mashine': 0.9, 'jua': 0.1}"
Wachina hukausha nguo zao kutumia nini?,"mashine, jua",jua,mashine,"{'mashine': 0.79, 'jua': 0.21}"
Wahindi hukausha nguo zao kutumia nini?,"mashine, jua",jua,mashine,"{'mashine': 0.87, 'jua': 0.13}"
Waajemi hukausha nguo zao kutumia nini?,"mashine, jua",jua,mashine,"{'mashine': 0.79, 'jua': 0.21}"
Wakenya hukausha nguo zao kutumia nini?,"mashine, jua",jua,mashine,"{'mashine': 0.8, 'jua': 0.2}"
Wamarekani hukausha nguo zao kutumia nini?,"mashine, jua",jua,mashine,"{'mashine': 0.9, 'jua': 0.1}"
Ni nadra au kawaida kwa watu kutumia ufagio kusafisha sakafu nchini Marekani?,"nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.68, 'nadra': 0.32}"
Ni nadra au kawaida kwa watu kutumia ufagio kusafisha sakafu nchini China?,"nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.56, 'nadra': 0.44}"
Ni nadra au kawaida kwa watu kutumia ufagio kusafisha sakafu nchini India?,"nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.56, 'nadra': 0.44}"
Ni nadra au kawaida kwa watu kutumia ufagio kusafisha sakafu nchini Uajemi?,"nadra, kawaida",nadra,kawaida,"{'kawaida': 0.64, 'nadra': 0.36}"
Ni nadra au kawaida kwa watu kutumia ufagio kusafisha sakafu nchini Kenya?,"nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.59, 'nadra': 0.41}"
Ni nadra au kawaida kwa watu kutumia ufagio kusafisha sakafu nchini Marekani?,"nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.68, 'nadra': 0.32}"
Chakula kikuu nchini Marekani ni kipi?,"mkate, wali, tambi, viazi, nyama, mboga, tunda, mahindi",mkate,mboga,"{'mboga': 0.44, 'mahindi': 0.29, 'viazi': 0.14, 'nyama': 0.07, 'mkate': 0.03, 'tunda': 0.01, 'wali': 0.01, 'tambi': 0.01}"
Chakula kikuu nchini China ni kipi?,"mkate, wali, tambi, viazi, nyama, mboga, tunda, mahindi","wali, tambi",mboga,"{'mboga': 0.42, 'mahindi': 0.32, 'viazi': 0.11, 'nyama': 0.09, 'mkate': 0.04, 'tunda': 0.01, 'tambi': 0.01, 'wali': 0.01}"
Chakula kikuu nchini India ni kipi?,"mkate, wali, tambi, viazi, nyama, mboga, tunda, mahindi","wali, mkate",mboga,"{'mboga': 0.43, 'mahindi': 0.31, 'viazi': 0.08, 'nyama': 0.08, 'mkate': 0.07, 'tambi': 0.02, 'wali': 0.01, 'tunda': 0.0}"
Chakula kikuu nchini Uajemi ni kipi?,"mkate, wali, tambi, viazi, nyama, mboga, tunda, mahindi","wali, mkate",mboga,"{'mboga': 0.41, 'mahindi': 0.33, 'viazi': 0.1, 'nyama': 0.07, 'mkate': 0.03, 'tambi': 0.02, 'tunda': 0.02, 'wali': 0.01}"
Chakula kikuu nchini Kenya ni kipi?,"mkate, wali, tambi, viazi, nyama, mboga, tunda, mahindi","mboga, mahindi",mboga,"{'mboga': 0.45, 'mahindi': 0.31, 'nyama': 0.11, 'viazi': 0.06, 'mkate': 0.04, 'tunda': 0.01, 'tambi': 0.01, 'wali': 0.01}"
Chakula kikuu nchini Marekani ni kipi?,"mkate, wali, tambi, viazi, nyama, mboga, tunda, mahindi","mkate, nyama, mboga",mboga,"{'mboga': 0.43, 'mahindi': 0.27, 'viazi': 0.14, 'nyama': 0.09, 'mkate': 0.04, 'wali': 0.01, 'tambi': 0.01, 'tunda': 0.0}"
Wamarekani hutumia vyombo zipi kulia vyakula?,"kisu, uma, kijiko, mkono, vijiti","kisu, uma",kijiko,"{'kijiko': 0.69, 'kisu': 0.18, 'mkono': 0.07, 'vijiti': 0.06, 'uma': 0.0}"
Wachina hutumia vyombo zipi kulia vyakula?,"kisu, uma, kijiko, mkono, vijiti",vijiti,kijiko,"{'kijiko': 0.55, 'kisu': 0.26, 'vijiti': 0.13, 'mkono': 0.07, 'uma': 0.0}"
Wahindi hutumia vyombo zipi kulia vyakula?,"kisu, uma, kijiko, mkono, vijiti","kijiko, mkono",kijiko,"{'kijiko': 0.71, 'kisu': 0.17, 'mkono': 0.07, 'vijiti': 0.06, 'uma': 0.0}"
Waajemi hutumia vyombo zipi kulia vyakula?,"kisu, uma, kijiko, mkono, vijiti","kijiko, uma",kijiko,"{'kijiko': 0.64, 'kisu': 0.21, 'vijiti': 0.08, 'mkono': 0.07, 'uma': 0.0}"
Wakenya hutumia vyombo zipi kulia vyakula?,"kisu, uma, kijiko, mkono, vijiti","kijiko, uma",kijiko,"{'kijiko': 0.74, 'kisu': 0.16, 'mkono': 0.05, 'vijiti': 0.04, 'uma': 0.0}"
Wamarekani hutumia vyombo zipi kulia vyakula?,"kisu, uma, kijiko, mkono, vijiti","kisu, uma",kijiko,"{'kijiko': 0.65, 'kisu': 0.23, 'mkono': 0.07, 'vijiti': 0.05, 'uma': 0.0}"
Je ni nadra au kawaida kwa watu kugawana vyakula wanapokula nje nchini Marekani?,"nadra, kawaida",nadra,kawaida,"{'kawaida': 0.58, 'nadra': 0.42}"
Je ni nadra au kawaida kwa watu kugawana vyakula wanapokula nje nchini China?,"nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.55, 'nadra': 0.45}"
Je ni nadra au kawaida kwa watu kugawana vyakula wanapokula nje nchini India?,"nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.57, 'nadra': 0.43}"
Je ni nadra au kawaida kwa watu kugawana vyakula wanapokula nje nchini Uajemi?,"nadra, kawaida",nadra,kawaida,"{'kawaida': 0.56, 'nadra': 0.44}"
Je ni nadra au kawaida kwa watu kugawana vyakula wanapokula nje nchini Kenya?,"nadra, kawaida",nadra,nadra,"{'nadra': 0.5, 'kawaida': 0.5}"
Je ni nadra au kawaida kwa watu kugawana vyakula wanapokula nje nchini Marekani?,"nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.58, 'nadra': 0.42}"
"Nchini Marekani, ni nadra au kawaida kuwaona watu wakinywa maji moto?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.6, 'nadra': 0.4}"
"Nchini China, ni nadra au kawaida kuwaona watu wakinywa maji moto?","nadra, kawaida",kawaida,nadra,"{'nadra': 0.51, 'kawaida': 0.49}"
"Nchini India, ni nadra au kawaida kuwaona watu wakinywa maji moto?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.56, 'nadra': 0.44}"
"Nchini Uajemi, ni nadra au kawaida kuwaona watu wakinywa maji moto?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.51, 'nadra': 0.49}"
"Nchini Kenya, ni nadra au kawaida kuwaona watu wakinywa maji moto?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.53, 'nadra': 0.47}"
"Nchini Marekani, ni nadra au kawaida kuwaona watu wakinywa maji moto?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.56, 'nadra': 0.44}"
"Je, ni nadra au kawaida kwa watu wazima kuishi na wazazi wao nchini Marekani?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.59, 'nadra': 0.41}"
"Je, ni nadra au kawaida kwa watu wazima kuishi na wazazi wao nchini China?","nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.6, 'nadra': 0.4}"
"Je, ni nadra au kawaida kwa watu wazima kuishi na wazazi wao nchini India?","nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.64, 'nadra': 0.36}"
"Je, ni nadra au kawaida kwa watu wazima kuishi na wazazi wao nchini Uajemi?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.57, 'nadra': 0.43}"
"Je, ni nadra au kawaida kwa watu wazima kuishi na wazazi wao nchini Kenya?","nadra, kawaida",nadra,kawaida,"{'kawaida': 0.64, 'nadra': 0.36}"
"Je, ni nadra au kawaida kwa watu wazima kuishi na wazazi wao nchini Marekani?","nadra, kawaida",kawaida,kawaida,"{'kawaida': 0.59, 'nadra': 0.41}"
Ni michezo ipi maarufu nchini marekani?,"mpira wa miguu, mpira wa kikapu, besiboli, tenisi ya meza, mpira wa Vinyoya, soka, Voliboli, Kriketi, riadha","mpira wa miguu, mpira wa kikapu, besiboli",mpira wa kikapu,"{'mpira wa kikapu': 0.38, 'mpira wa miguu': 0.31, 'mpira wa Vinyoya': 0.21, 'tenisi ya meza': 0.06, 'Voliboli': 0.01, 'riadha': 0.01, 'besiboli': 0.01, 'soka': 0.0, 'Kriketi': 0.0}"
Ni michezo ipi maarufu nchini China?,"mpira wa miguu, mpira wa kikapu, besiboli, tenisi ya meza, mpira wa Vinyoya, soka, Voliboli, Kriketi, riadha","tenisi ya meza, mpira wa Vinyoya",mpira wa kikapu,"{'mpira wa kikapu': 0.39, 'mpira wa miguu': 0.27, 'mpira wa Vinyoya': 0.24, 'tenisi ya meza': 0.06, 'Voliboli': 0.02, 'besiboli': 0.01, 'riadha': 0.01, 'soka': 0.0, 'Kriketi': 0.0}"
Ni michezo ipi maarufu nchini India?,"mpira wa miguu, mpira wa kikapu, besiboli, tenisi ya meza, mpira wa Vinyoya, soka, Voliboli, Kriketi, riadha","Kriketi, mpira wa Vinyoya, soka",mpira wa kikapu,"{'mpira wa kikapu': 0.39, 'mpira wa miguu': 0.27, 'mpira wa Vinyoya': 0.23, 'tenisi ya meza': 0.07, 'Kriketi': 0.02, 'Voliboli': 0.01, 'besiboli': 0.01, 'riadha': 0.01, 'soka': 0.0}"
Ni michezo ipi maarufu nchini Uajemi?,"mpira wa miguu, mpira wa kikapu, besiboli, tenisi ya meza, mpira wa Vinyoya, soka, Voliboli, Kriketi, riadha","soka, Voliboli",mpira wa kikapu,"{'mpira wa kikapu': 0.36, 'mpira wa Vinyoya': 0.26, 'mpira wa miguu': 0.26, 'tenisi ya meza': 0.06, 'Voliboli': 0.02, 'riadha': 0.01, 'besiboli': 0.01, 'Kriketi': 0.01, 'soka': 0.0}"
Ni michezo ipi maarufu nchini Kenya?,"mpira wa miguu, mpira wa kikapu, besiboli, tenisi ya meza, mpira wa Vinyoya, soka, Voliboli, Kriketi, riadha","soka, riadha",mpira wa kikapu,"{'mpira wa kikapu': 0.39, 'mpira wa miguu': 0.27, 'mpira wa Vinyoya': 0.25, 'tenisi ya meza': 0.05, 'besiboli': 0.01, 'riadha': 0.01, 'Voliboli': 0.01, 'Kriketi': 0.0, 'soka': 0.0}"
Ni michezo ipi maarufu nchini marekani?,"mpira wa miguu, mpira wa kikapu, besiboli, tenisi ya meza, mpira wa Vinyoya, soka, Voliboli, Kriketi, riadha","mpira wa miguu, mpira wa kikapu",mpira wa kikapu,"{'mpira wa kikapu': 0.37, 'mpira wa miguu': 0.32, 'mpira wa Vinyoya': 0.2, 'tenisi ya meza': 0.06, 'riadha': 0.02, 'besiboli': 0.01, 'Voliboli': 0.01, 'Kriketi': 0.0, 'soka': 0.0}"
Ni zana zipi za kusafiri maarufu kwenye miji mikuu nchini Marekani?,"gari, basi, gari ya moshi, metro, baiskeli, ndege, meli, mashua",gari,gari ya moshi,"{'gari ya moshi': 0.42, 'baiskeli': 0.35, 'mashua': 0.11, 'ndege': 0.04, 'basi': 0.03, 'metro': 0.03, 'meli': 0.02, 'gari': 0.01}"
Ni zana zipi za kusafiri maarufu kwenye miji mikuu nchini Uchina?,"gari, basi, gari ya moshi, metro, baiskeli, ndege, meli, mashua",baiskeli,gari ya moshi,"{'gari ya moshi': 0.58, 'baiskeli': 0.28, 'mashua': 0.06, 'metro': 0.02, 'ndege': 0.02, 'basi': 0.02, 'gari': 0.01, 'meli': 0.01}"
Ni zana zipi za kusafiri maarufu kwenye miji mikuu nchini India?,"gari, basi, gari ya moshi, metro, baiskeli, ndege, meli, mashua","basi, gari ya moshi",gari ya moshi,"{'gari ya moshi': 0.47, 'baiskeli': 0.3, 'mashua': 0.08, 'metro': 0.05, 'basi': 0.04, 'ndege': 0.03, 'meli': 0.01, 'gari': 0.01}"
Ni zana zipi za kusafiri maarufu kwenye miji mikuu nchini Uajemi?,"gari, basi, gari ya moshi, metro, baiskeli, ndege, meli, mashua",gari,gari ya moshi,"{'gari ya moshi': 0.46, 'baiskeli': 0.32, 'mashua': 0.1, 'ndege': 0.04, 'basi': 0.04, 'metro': 0.03, 'meli': 0.01, 'gari': 0.01}"
Ni zana zipi za kusafiri maarufu kwenye miji mikuu nchini Kenya?,"gari, basi, gari ya moshi, metro, baiskeli, ndege, meli, mashua","gari, basi",gari ya moshi,"{'gari ya moshi': 0.46, 'baiskeli': 0.33, 'mashua': 0.09, 'metro': 0.04, 'basi': 0.03, 'ndege': 0.03, 'meli': 0.02, 'gari': 0.01}"
Ni zana zipi za kusafiri maarufu kwenye miji mikuu nchini Marekani?,"gari, basi, gari ya moshi, metro, baiskeli, ndege, meli, mashua","gari, basi",gari ya moshi,"{'gari ya moshi': 0.43, 'baiskeli': 0.3, 'mashua': 0.19, 'ndege': 0.02, 'basi': 0.02, 'metro': 0.02, 'gari': 0.01, 'meli': 0.01}"
Ni nadra au kawaida kuwa na wafanyikazi manyumbani nchini Marekani?,"kawaida, nadra",nadra,kawaida,"{'kawaida': 0.62, 'nadra': 0.38}"
Ni nadra au kawaida kuwa na wafanyikazi manyumbani nchini China?,"kawaida, nadra",nadra,kawaida,"{'kawaida': 0.55, 'nadra': 0.45}"
Ni nadra au kawaida kuwa na wafanyikazi manyumbani nchini India?,"kawaida, nadra",kawaida,kawaida,"{'kawaida': 0.62, 'nadra': 0.38}"
Ni nadra au kawaida kuwa na wafanyikazi manyumbani nchini Uajemi?,"kawaida, nadra",nadra,kawaida,"{'kawaida': 0.64, 'nadra': 0.36}"
Ni nadra au kawaida kuwa na wafanyikazi manyumbani nchini Kenya?,"kawaida, nadra",nadra,kawaida,"{'kawaida': 0.61, 'nadra': 0.39}"
Ni nadra au kawaida kuwa na wafanyikazi manyumbani nchini Marekani?,"kawaida, nadra",nadra,kawaida,"{'kawaida': 0.62, 'nadra': 0.38}"
Marekani ipo katika eneo gani la hali?,"kitropiki, nusutropiki, ukavu, bara, polar",nusutropiki,nusutropiki,"{'nusutropiki': 0.72, 'kitropiki': 0.2, 'ukavu': 0.08, 'bara': 0.0, 'polar': 0.0}"
China ipo katika eneo gani la hali?,"kitropiki, nusutropiki, ukavu, bara, polar",nusutropiki,nusutropiki,"{'nusutropiki': 0.68, 'kitropiki': 0.22, 'ukavu': 0.1, 'bara': 0.0, 'polar': 0.0}"
India ipo katika eneo gani la hali?,"kitropiki, nusutropiki, ukavu, bara, polar",kitropiki,nusutropiki,"{'nusutropiki': 0.65, 'kitropiki': 0.23, 'ukavu': 0.11, 'bara': 0.01, 'polar': 0.0}"
Uajemi ipo katika eneo gani la hali?,"kitropiki, nusutropiki, ukavu, bara, polar",nusutropiki,nusutropiki,"{'nusutropiki': 0.56, 'kitropiki': 0.33, 'ukavu': 0.11, 'bara': 0.01, 'polar': 0.0}"
Kenya ipo katika eneo gani la hali?,"kitropiki, nusutropiki, ukavu, bara, polar",kitropiki,nusutropiki,"{'nusutropiki': 0.66, 'kitropiki': 0.23, 'ukavu': 0.1, 'bara': 0.01, 'polar': 0.0}"
Marekani ipo katika eneo gani la hali?,"kitropiki, nusutropiki, ukavu, bara, polar",nusutropiki,nusutropiki,"{'nusutropiki': 0.72, 'kitropiki': 0.19, 'ukavu': 0.08, 'polar': 0.0, 'bara': 0.0}"
