question,options,correct_answer,response,probabilities
अमेरिकी लोग अपने गीले कपड़े कैसे सुखाते हैं?,"मशीनों, धूप",धूप,मशीनों,"{'मशीनों': 0.81, 'धूप': 0.19}"
क्या अमेरिका में फर्श साफ करने के लिए लोगों के लिए झाड़ू का इस्तेमाल करना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
क्या चीन में फर्श साफ करने के लिए लोगों के लिए झाड़ू का इस्तेमाल करना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
क्या भारत में फर्श साफ करने के लिए लोगों के लिए झाड़ू का इस्तेमाल करना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
क्या ईरान में फर्श साफ करने के लिए लोगों के लिए झाड़ू का इस्तेमाल करना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
क्या केन्या में फर्श साफ करने के लिए लोगों के लिए झाड़ू का इस्तेमाल करना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
क्या अमेरिका में फर्श साफ करने के लिए लोगों के लिए झाड़ू का इस्तेमाल करना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
अमेरिका में मुख्य भोजन क्या है?,"रोटी, चावल, नूडल्स, आलू, मांस, सबजी, फल, मक्का",रोटी,नूडल्स,"{'नूडल्स': 0.24, 'फल': 0.14, 'मांस': 0.14, 'चावल': 0.13, 'मक्का': 0.12, 'सबजी': 0.1, 'रोटी': 0.08, 'आलू': 0.05}"
चीन में मुख्य भोजन क्या है?,"रोटी, चावल, नूडल्स, आलू, मांस, सबजी, फल, मक्का","चावल, नूडल्स",नूडल्स,"{'नूडल्स': 0.26, 'फल': 0.15, 'मांस': 0.14, 'मक्का': 0.11, 'सबजी': 0.1, 'चावल': 0.1, 'रोटी': 0.09, 'आलू': 0.06}"
भारत में मुख्य भोजन क्या है?,"रोटी, चावल, नूडल्स, आलू, मांस, सबजी, फल, मक्का","चावल, रोटी",नूडल्स,"{'नूडल्स': 0.25, 'फल': 0.14, 'मांस': 0.13, 'चावल': 0.13, 'मक्का': 0.12, 'सबजी': 0.09, 'रोटी': 0.08, 'आलू': 0.05}"
ईरान में मुख्य भोजन क्या है?,"रोटी, चावल, नूडल्स, आलू, मांस, सबजी, फल, मक्का","चावल, रोटी",नूडल्स,"{'नूडल्स': 0.26, 'चावल': 0.16, 'मक्का': 0.13, 'मांस': 0.11, 'सबजी': 0.1, 'फल': 0.1, 'रोटी': 0.09, 'आलू': 0.06}"
केन्या में मुख्य भोजन क्या है?,"रोटी, चावल, नूडल्स, आलू, मांस, सबजी, फल, मक्का","सबजी, मक्का",नूडल्स,"{'नूडल्स': 0.23, 'फल': 0.15, 'मक्का': 0.15, 'चावल': 0.14, 'मांस': 0.11, 'सबजी': 0.08, 'रोटी': 0.08, 'आलू': 0.06}"
अमेरिका में मुख्य भोजन क्या है?,"रोटी, चावल, नूडल्स, आलू, मांस, सबजी, फल, मक्का","रोटी, मांस, सबजी",नूडल्स,"{'नूडल्स': 0.25, 'चावल': 0.15, 'फल': 0.14, 'मांस': 0.12, 'मक्का': 0.11, 'रोटी': 0.09, 'सबजी': 0.08, 'आलू': 0.05}"
अमेरिकी लोग आमतौर पर किन औजारों से खाना खाते हैं?,"चाकू, कांटे, चम्मच, हाथ, चॉपस्टिक","चाकू, कांटे",चॉपस्टिक,"{'चॉपस्टिक': 0.55, 'कांटे': 0.16, 'चम्मच': 0.16, 'चाकू': 0.07, 'हाथ': 0.06}"
चीनी लोग आमतौर पर किन औजारों से खाना खाते हैं?,"चाकू, कांटे, चम्मच, हाथ, चॉपस्टिक",चॉपस्टिक,चॉपस्टिक,"{'चॉपस्टिक': 0.54, 'कांटे': 0.17, 'चम्मच': 0.12, 'चाकू': 0.09, 'हाथ': 0.07}"
भारतीय लोग आमतौर पर किन औजारों से खाना खाते हैं?,"चाकू, कांटे, चम्मच, हाथ, चॉपस्टिक","चम्मच, हाथ",चॉपस्टिक,"{'चॉपस्टिक': 0.55, 'चम्मच': 0.16, 'कांटे': 0.14, 'चाकू': 0.09, 'हाथ': 0.06}"
ईरानी लोग आमतौर पर किन औजारों से खाना खाते हैं?,"चाकू, कांटे, चम्मच, हाथ, चॉपस्टिक","चम्मच, कांटे",चॉपस्टिक,"{'चॉपस्टिक': 0.54, 'कांटे': 0.17, 'चम्मच': 0.15, 'चाकू': 0.08, 'हाथ': 0.06}"
केन्याी लोग आमतौर पर किन औजारों से खाना खाते हैं?,"चाकू, कांटे, चम्मच, हाथ, चॉपस्टिक","चम्मच, कांटे",चॉपस्टिक,"{'चॉपस्टिक': 0.57, 'चम्मच': 0.17, 'चाकू': 0.1, 'कांटे': 0.1, 'हाथ': 0.06}"
अमेरिकी लोग आमतौर पर किन औजारों से खाना खाते हैं?,"चाकू, कांटे, चम्मच, हाथ, चॉपस्टिक","चाकू, कांटे",चॉपस्टिक,"{'चॉपस्टिक': 0.55, 'कांटे': 0.17, 'चम्मच': 0.15, 'चाकू': 0.07, 'हाथ': 0.06}"
क्या अमेरिका में व्यंजन आमतौर पर एक व्यक्ति के लिए परोसे जाते ह या एकाधिक लोगों के लिए परोसे जाते हैं?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.95, 'आम': 0.05}"
क्या चीन में व्यंजन आमतौर पर एक व्यक्ति के लिए परोसे जाते ह या एकाधिक लोगों के लिए परोसे जाते हैं?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
क्या भारत में व्यंजन आमतौर पर एक व्यक्ति के लिए परोसे जाते ह या एकाधिक लोगों के लिए परोसे जाते हैं?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.95, 'आम': 0.05}"
क्या ईरान में व्यंजन आमतौर पर एक व्यक्ति के लिए परोसे जाते ह या एकाधिक लोगों के लिए परोसे जाते हैं?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
क्या केन्या में व्यंजन आमतौर पर एक व्यक्ति के लिए परोसे जाते ह या एकाधिक लोगों के लिए परोसे जाते हैं?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
क्या अमेरिका में व्यंजन आमतौर पर एक व्यक्ति के लिए परोसे जाते ह या एकाधिक लोगों के लिए परोसे जाते हैं?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
अमेरिका में लोगों को गर्म पानी पीते देखना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
चीन में लोगों को गर्म पानी पीते देखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
भारत में लोगों को गर्म पानी पीते देखना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.95, 'आम': 0.05}"
ईरान में लोगों को गर्म पानी पीते देखना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
केन्या में लोगों को गर्म पानी पीते देखना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
अमेरिका में लोगों को गर्म पानी पीते देखना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
वयस्कों के लिए अमेरिका में अपने माता-पिता के साथ रहना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
वयस्कों के लिए चीन में अपने माता-पिता के साथ रहना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
वयस्कों के लिए भारत में अपने माता-पिता के साथ रहना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
वयस्कों के लिए ईरान में अपने माता-पिता के साथ रहना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.92, 'आम': 0.08}"
वयस्कों के लिए केन्या में अपने माता-पिता के साथ रहना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
वयस्कों के लिए अमेरिका में अपने माता-पिता के साथ रहना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
अमेरिका में सबसे लोकप्रिय खेल कौन से हैं?,"फ़ुटबॉल, बास्केटबाल, बेसबॉल, टेबल टेनिस, बैडमिंटन, फुटबॉल, वालीबाल, क्रिकेट, ट्रैक और फील्ड","फ़ुटबॉल, बास्केटबाल, बेसबॉल",ट्रैक और फील्ड,"{'ट्रैक और फील्ड': 0.21, 'फुटबॉल': 0.14, 'फ़ुटबॉल': 0.13, 'टेबल टेनिस': 0.12, 'बेसबॉल': 0.09, 'क्रिकेट': 0.08, 'बास्केटबाल': 0.08, 'बैडमिंटन': 0.08, 'वालीबाल': 0.08}"
चीन में सबसे लोकप्रिय खेल कौन से हैं?,"फ़ुटबॉल, बास्केटबाल, बेसबॉल, टेबल टेनिस, बैडमिंटन, फुटबॉल, वालीबाल, क्रिकेट, ट्रैक और फील्ड","टेबल टेनिस, बैडमिंटन",ट्रैक और फील्ड,"{'ट्रैक और फील्ड': 0.2, 'फुटबॉल': 0.14, 'फ़ुटबॉल': 0.13, 'टेबल टेनिस': 0.11, 'बास्केटबाल': 0.09, 'बेसबॉल': 0.09, 'वालीबाल': 0.08, 'बैडमिंटन': 0.08, 'क्रिकेट': 0.08}"
भारत में सबसे लोकप्रिय खेल कौन से हैं?,"फ़ुटबॉल, बास्केटबाल, बेसबॉल, टेबल टेनिस, बैडमिंटन, फुटबॉल, वालीबाल, क्रिकेट, ट्रैक और फील्ड","क्रिकेट, बैडमिंटन, फुटबॉल",ट्रैक और फील्ड,"{'ट्रैक और फील्ड': 0.2, 'फुटबॉल': 0.14, 'फ़ुटबॉल': 0.13, 'टेबल टेनिस': 0.11, 'बेसबॉल': 0.09, 'बास्केटबाल': 0.09, 'बैडमिंटन': 0.08, 'वालीबाल': 0.08, 'क्रिकेट': 0.08}"
ईरान में सबसे लोकप्रिय खेल कौन से हैं?,"फ़ुटबॉल, बास्केटबाल, बेसबॉल, टेबल टेनिस, बैडमिंटन, फुटबॉल, वालीबाल, क्रिकेट, ट्रैक और फील्ड","फुटबॉल, वालीबाल",ट्रैक और फील्ड,"{'ट्रैक और फील्ड': 0.21, 'टेबल टेनिस': 0.12, 'फुटबॉल': 0.12, 'फ़ुटबॉल': 0.11, 'बास्केटबाल': 0.1, 'बेसबॉल': 0.1, 'बैडमिंटन': 0.09, 'क्रिकेट': 0.08, 'वालीबाल': 0.07}"
केन्या में सबसे लोकप्रिय खेल कौन से हैं?,"फ़ुटबॉल, बास्केटबाल, बेसबॉल, टेबल टेनिस, बैडमिंटन, फुटबॉल, वालीबाल, क्रिकेट, ट्रैक और फील्ड","फुटबॉल, ट्रैक और फील्ड",ट्रैक और फील्ड,"{'ट्रैक और फील्ड': 0.21, 'टेबल टेनिस': 0.13, 'फुटबॉल': 0.13, 'फ़ुटबॉल': 0.13, 'बेसबॉल': 0.09, 'बास्केटबाल': 0.09, 'वालीबाल': 0.08, 'बैडमिंटन': 0.08, 'क्रिकेट': 0.06}"
अमेरिका में सबसे लोकप्रिय खेल कौन से हैं?,"फ़ुटबॉल, बास्केटबाल, बेसबॉल, टेबल टेनिस, बैडमिंटन, फुटबॉल, वालीबाल, क्रिकेट, ट्रैक और फील्ड","फ़ुटबॉल, बास्केटबाल",ट्रैक और फील्ड,"{'ट्रैक और फील्ड': 0.2, 'फुटबॉल': 0.13, 'फ़ुटबॉल': 0.12, 'टेबल टेनिस': 0.11, 'बेसबॉल': 0.1, 'बास्केटबाल': 0.1, 'बैडमिंटन': 0.08, 'वालीबाल': 0.08, 'क्रिकेट': 0.08}"
