question,options,correct_answer,response,probabilities
在印度，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",公斤,公斤,"{'公斤': 0.4, '盎司': 0.26, '毫克': 0.24, '磅': 0.1, '克': 0.0}"
在伊朗，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",公斤,公斤,"{'公斤': 0.43, '盎司': 0.25, '毫克': 0.2, '磅': 0.11, '克': 0.0}"
在肯尼亚，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",公斤,公斤,"{'公斤': 0.43, '盎司': 0.26, '毫克': 0.19, '磅': 0.11, '克': 0.0}"
在美国，测量人的体重的单位是？,"盎司, 磅, 毫克, 克, 公斤",公斤,公斤,"{'公斤': 0.41, '盎司': 0.25, '毫克': 0.22, '磅': 0.12, '克': 0.0}"
在美国，测量温度的单位是？,"华氏, 摄氏, 兰氏",华氏,兰氏,"{'兰氏': 0.44, '摄氏': 0.42, '华氏': 0.13}"
在中国，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,兰氏,"{'兰氏': 0.51, '摄氏': 0.4, '华氏': 0.09}"
在印度，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,摄氏,"{'摄氏': 0.54, '兰氏': 0.37, '华氏': 0.09}"
在伊朗，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,摄氏,"{'摄氏': 0.55, '兰氏': 0.39, '华氏': 0.06}"
在肯尼亚，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,兰氏,"{'兰氏': 0.59, '摄氏': 0.34, '华氏': 0.07}"
在美国，测量温度的单位是？,"华氏, 摄氏, 兰氏",摄氏,兰氏,"{'兰氏': 0.47, '摄氏': 0.41, '华氏': 0.12}"
美国的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,下面,"{'下面': 0.35, '上面': 0.34, '后面': 0.23, '前面': 0.09}"
中国的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",后面,下面,"{'下面': 0.36, '上面': 0.33, '后面': 0.23, '前面': 0.08}"
印度的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,下面,"{'下面': 0.4, '后面': 0.27, '上面': 0.24, '前面': 0.1}"
伊朗的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,上面,"{'上面': 0.37, '下面': 0.35, '后面': 0.19, '前面': 0.09}"
肯尼亚的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,下面,"{'下面': 0.42, '上面': 0.25, '后面': 0.24, '前面': 0.09}"
美国的日期记法中月份是放在年份的前面还是后面？,"前面, 后面, 下面, 上面",前面,下面,"{'下面': 0.36, '上面': 0.33, '后面': 0.22, '前面': 0.08}"
美国的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,下面,"{'下面': 0.38, '后面': 0.27, '上面': 0.27, '前面': 0.09}"
中国的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",前面,下面,"{'下面': 0.35, '后面': 0.29, '上面': 0.25, '前面': 0.11}"
印度的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,下面,"{'下面': 0.36, '后面': 0.3, '上面': 0.23, '前面': 0.11}"
伊朗的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,下面,"{'下面': 0.39, '上面': 0.31, '后面': 0.21, '前面': 0.09}"
肯尼亚的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,下面,"{'下面': 0.37, '后面': 0.28, '上面': 0.24, '前面': 0.11}"
美国的日期记法中年份是放在月份的前面还是后面？,"前面, 后面, 下面, 上面",后面,后面,"{'后面': 0.34, '下面': 0.33, '上面': 0.24, '前面': 0.09}"
在美国，顾客餐后付小费是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.83, '经常': 0.17}"
在中国，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.85, '经常': 0.15}"
在印度，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.79, '经常': 0.21}"
在伊朗，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.84, '经常': 0.16}"
在肯尼亚，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.87, '经常': 0.13}"
在美国，顾客餐后付小费是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.85, '经常': 0.15}"
美国人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,晚上,"{'晚上': 0.39, '下午': 0.23, '早上': 0.21, '中午': 0.17}"
中国人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",晚上,晚上,"{'晚上': 0.39, '下午': 0.23, '早上': 0.2, '中午': 0.17}"
印度人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,晚上,"{'晚上': 0.35, '下午': 0.25, '早上': 0.22, '中午': 0.18}"
伊朗人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,晚上,"{'晚上': 0.33, '中午': 0.24, '下午': 0.24, '早上': 0.19}"
肯尼亚人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上",早上,晚上,"{'晚上': 0.32, '下午': 0.25, '早上': 0.22, '中午': 0.2}"
美国人一般都在什么时候洗澡？,"早上, 中午, 下午, 晚上","早上, 下午",晚上,"{'晚上': 0.37, '下午': 0.24, '早上': 0.21, '中午': 0.18}"
美国人是如何晾晒衣物的？,"机器, 阳光",机器,机器,"{'机器': 0.52, '阳光': 0.48}"
中国人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'机器': 0.5, '阳光': 0.5}"
印度人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.53, '机器': 0.47}"
伊朗人是如何晾晒衣物的？,"机器, 阳光",阳光,机器,"{'机器': 0.55, '阳光': 0.45}"
肯尼亚人是如何晾晒衣物的？,"机器, 阳光",阳光,阳光,"{'阳光': 0.54, '机器': 0.46}"
美国人是如何晾晒衣物的？,"机器, 阳光",阳光,机器,"{'机器': 0.52, '阳光': 0.48}"
在美国，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.83, '经常': 0.17}"
在中国，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.86, '经常': 0.14}"
在印度，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.8, '经常': 0.2}"
在伊朗，人们用扫帚扫地是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.86, '经常': 0.14}"
在肯尼亚，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.87, '经常': 0.13}"
在美国，人们用扫帚扫地是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.83, '经常': 0.17}"
美国人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米",面包,米饭,"{'米饭': 0.35, '蔬菜': 0.21, '土豆': 0.18, '肉': 0.16, '玉米': 0.05, '面包': 0.02, '面条': 0.01, '水果': 0.01}"
中国人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","米饭, 面条",蔬菜,"{'蔬菜': 0.31, '米饭': 0.27, '土豆': 0.17, '肉': 0.15, '玉米': 0.04, '水果': 0.02, '面包': 0.02, '面条': 0.02}"
印度人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","米饭, 面包",米饭,"{'米饭': 0.3, '蔬菜': 0.24, '土豆': 0.2, '肉': 0.18, '水果': 0.02, '面包': 0.02, '玉米': 0.02, '面条': 0.02}"
伊朗人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","米饭, 面包",米饭,"{'米饭': 0.28, '蔬菜': 0.26, '土豆': 0.21, '肉': 0.17, '玉米': 0.03, '面条': 0.02, '面包': 0.02, '水果': 0.02}"
肯尼亚人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","蔬菜, 玉米",土豆,"{'土豆': 0.35, '米饭': 0.26, '蔬菜': 0.16, '肉': 0.1, '玉米': 0.06, '面条': 0.03, '面包': 0.03, '水果': 0.02}"
美国人的主食是什么？,"面包, 米饭, 面条, 土豆, 肉, 蔬菜, 水果, 玉米","面包, 肉, 蔬菜",米饭,"{'米饭': 0.36, '蔬菜': 0.23, '土豆': 0.18, '肉': 0.16, '玉米': 0.03, '面包': 0.02, '水果': 0.01, '面条': 0.01}"
在美国，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","刀子, 叉子",叉子,"{'叉子': 0.33, '筷子': 0.27, '勺子': 0.24, '刀子': 0.16, '手': 0.0}"
在中国，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子",筷子,筷子,"{'筷子': 0.3, '叉子': 0.29, '勺子': 0.27, '刀子': 0.14, '手': 0.0}"
在印度，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","勺子, 手",叉子,"{'叉子': 0.34, '勺子': 0.26, '刀子': 0.2, '筷子': 0.19, '手': 0.0}"
在伊朗，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","勺子, 叉子",叉子,"{'叉子': 0.36, '勺子': 0.28, '筷子': 0.19, '刀子': 0.17, '手': 0.0}"
在肯尼亚，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","勺子, 叉子",叉子,"{'叉子': 0.35, '勺子': 0.27, '刀子': 0.2, '筷子': 0.18, '手': 0.0}"
在美国，人们一般用什么工具吃东西？,"刀子, 叉子, 勺子, 手, 筷子","刀子, 叉子",叉子,"{'叉子': 0.33, '筷子': 0.27, '勺子': 0.24, '刀子': 0.16, '手': 0.0}"
在美国，菜品同时有多人享用是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.86, '经常': 0.14}"
在中国，菜品同时有多人享用是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.88, '经常': 0.12}"
在印度，菜品同时有多人享用是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.82, '经常': 0.18}"
在伊朗，菜品同时有多人享用是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.86, '经常': 0.14}"
在肯尼亚，菜品同时有多人享用是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.84, '经常': 0.16}"
在美国，菜品同时有多人享用是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.86, '经常': 0.14}"
在美国，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.85, '经常': 0.15}"
在中国，喝热水是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.86, '经常': 0.14}"
在印度，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.8, '经常': 0.2}"
在伊朗，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.87, '经常': 0.13}"
在肯尼亚，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.87, '经常': 0.13}"
在美国，喝热水是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.85, '经常': 0.15}"
在美国，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.82, '经常': 0.18}"
在中国，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.84, '经常': 0.16}"
在印度，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.79, '经常': 0.21}"
在伊朗，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.86, '经常': 0.14}"
在肯尼亚，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.84, '经常': 0.16}"
在美国，成年人和他们的父母住在一起是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.83, '经常': 0.17}"
在美国最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","橄榄球, 篮球, 棒球",乒乓球,"{'乒乓球': 0.32, '橄榄球': 0.18, '羽毛球': 0.15, '排球': 0.09, '棒球': 0.09, '篮球': 0.06, '田径': 0.05, '板球': 0.05, '足球': 0.02}"
在中国最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","乒乓球, 羽毛球",乒乓球,"{'乒乓球': 0.35, '羽毛球': 0.17, '橄榄球': 0.14, '排球': 0.08, '棒球': 0.07, '板球': 0.06, '篮球': 0.06, '田径': 0.05, '足球': 0.02}"
在印度最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","板球, 羽毛球, 足球",乒乓球,"{'乒乓球': 0.3, '橄榄球': 0.17, '羽毛球': 0.15, '排球': 0.09, '棒球': 0.08, '篮球': 0.07, '板球': 0.06, '田径': 0.05, '足球': 0.02}"
在伊朗最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","足球, 排球",乒乓球,"{'乒乓球': 0.34, '橄榄球': 0.16, '羽毛球': 0.14, '排球': 0.11, '棒球': 0.07, '板球': 0.06, '篮球': 0.06, '田径': 0.05, '足球': 0.03}"
在肯尼亚最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","足球, 田径",乒乓球,"{'乒乓球': 0.35, '橄榄球': 0.17, '羽毛球': 0.13, '排球': 0.08, '棒球': 0.07, '板球': 0.06, '田径': 0.05, '篮球': 0.05, '足球': 0.03}"
在美国最受人们喜爱的运动有什么？,"橄榄球, 篮球, 棒球, 乒乓球, 羽毛球, 足球, 排球, 板球, 田径","橄榄球, 篮球",乒乓球,"{'乒乓球': 0.29, '橄榄球': 0.19, '羽毛球': 0.15, '排球': 0.1, '棒球': 0.1, '篮球': 0.06, '板球': 0.06, '田径': 0.04, '足球': 0.02}"
30年前，美国大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船",汽车,汽车,"{'汽车': 0.23, '公交车': 0.21, '轮船': 0.17, '飞机': 0.12, '自行车': 0.12, '地铁': 0.06, '火车': 0.06, '小船': 0.04}"
30年前，中国大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船",自行车,汽车,"{'汽车': 0.23, '轮船': 0.18, '公交车': 0.18, '自行车': 0.13, '飞机': 0.12, '地铁': 0.06, '火车': 0.06, '小船': 0.05}"
30年前，印度大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船","公交车, 火车",公交车,"{'公交车': 0.21, '汽车': 0.2, '轮船': 0.18, '飞机': 0.12, '自行车': 0.11, '火车': 0.07, '小船': 0.06, '地铁': 0.06}"
30年前，伊朗大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船",汽车,汽车,"{'汽车': 0.2, '公交车': 0.19, '轮船': 0.17, '飞机': 0.13, '自行车': 0.12, '地铁': 0.07, '火车': 0.07, '小船': 0.06}"
30年前，肯尼亚大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船","公交车, 汽车",汽车,"{'汽车': 0.22, '公交车': 0.21, '轮船': 0.14, '飞机': 0.14, '自行车': 0.12, '火车': 0.07, '小船': 0.06, '地铁': 0.06}"
30年前，美国大城市中最流行的交通工具是什么？,"汽车, 公交车, 火车, 地铁, 自行车, 飞机, 轮船, 小船","汽车, 公交车",汽车,"{'汽车': 0.22, '公交车': 0.2, '轮船': 0.16, '飞机': 0.14, '自行车': 0.11, '火车': 0.06, '地铁': 0.05, '小船': 0.05}"
在美国，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.83, '经常': 0.17}"
在中国，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.86, '经常': 0.14}"
在印度，家庭中有仆人是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.76, '经常': 0.24}"
在伊朗，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.84, '经常': 0.16}"
在肯尼亚，家庭中有仆人是否常见？,"偶尔, 经常",偶尔,偶尔,"{'偶尔': 0.85, '经常': 0.15}"
在美国，家庭中有仆人是否常见？,"偶尔, 经常",经常,偶尔,"{'偶尔': 0.83, '经常': 0.17}"
美国大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,干旱带,"{'干旱带': 0.29, '大陆带': 0.24, '温带': 0.23, '热带': 0.16, '极地': 0.07}"
中国大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,干旱带,"{'干旱带': 0.3, '大陆带': 0.26, '温带': 0.22, '热带': 0.16, '极地': 0.06}"
印度大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",热带,干旱带,"{'干旱带': 0.29, '大陆带': 0.25, '温带': 0.2, '热带': 0.19, '极地': 0.07}"
伊朗大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,干旱带,"{'干旱带': 0.39, '大陆带': 0.21, '温带': 0.19, '热带': 0.17, '极地': 0.05}"
肯尼亚大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",热带,干旱带,"{'干旱带': 0.36, '热带': 0.2, '大陆带': 0.19, '温带': 0.19, '极地': 0.07}"
美国大部分地区处于什么温度带？,"热带, 温带, 干旱带, 大陆带, 极地",温带,干旱带,"{'干旱带': 0.3, '温带': 0.25, '大陆带': 0.21, '热带': 0.16, '极地': 0.08}"
在美国，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.41, '绿': 0.22, '蓝': 0.15, '紫': 0.11, '橙': 0.08, '黄': 0.02, '红': 0.01, '白': 0.0}"
在中国，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.34, '橙': 0.2, '蓝': 0.18, '绿': 0.17, '紫': 0.09, '黄': 0.01, '红': 0.01, '白': 0.0}"
在印度，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.32, '绿': 0.28, '蓝': 0.17, '紫': 0.12, '橙': 0.08, '黄': 0.02, '红': 0.01, '白': 0.0}"
在伊朗，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.39, '蓝': 0.2, '绿': 0.19, '紫': 0.11, '橙': 0.07, '红': 0.01, '黄': 0.01, '白': 0.0}"
在肯尼亚，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.4, '绿': 0.23, '蓝': 0.14, '紫': 0.12, '橙': 0.08, '黄': 0.02, '白': 0.01, '红': 0.0}"
在美国，股价上升一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.34, '绿': 0.21, '蓝': 0.2, '紫': 0.11, '橙': 0.1, '黄': 0.02, '白': 0.01, '红': 0.01}"
在美国，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.35, '蓝': 0.2, '绿': 0.18, '紫': 0.15, '橙': 0.09, '红': 0.02, '黄': 0.01, '白': 0.0}"
在中国，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",绿,黑,"{'黑': 0.37, '绿': 0.19, '蓝': 0.19, '紫': 0.14, '橙': 0.09, '黄': 0.01, '红': 0.01, '白': 0.0}"
在印度，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.41, '蓝': 0.2, '绿': 0.17, '紫': 0.11, '橙': 0.08, '黄': 0.02, '白': 0.01, '红': 0.01}"
在伊朗，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.43, '蓝': 0.22, '绿': 0.17, '紫': 0.1, '橙': 0.06, '黄': 0.01, '红': 0.01, '白': 0.0}"
在肯尼亚，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.46, '蓝': 0.15, '绿': 0.14, '紫': 0.12, '橙': 0.1, '白': 0.01, '红': 0.01, '黄': 0.01}"
在美国，股价下降一般会用什么颜色表示？,"红, 黄, 蓝, 橙, 绿, 紫, 黑, 白",红,黑,"{'黑': 0.46, '蓝': 0.21, '绿': 0.12, '紫': 0.09, '橙': 0.08, '红': 0.02, '黄': 0.01, '白': 0.0}"
在美国传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,黑色,"{'黑色': 0.31, '蓝色': 0.24, '橙色': 0.13, '绿色': 0.09, '紫色': 0.08, '红色': 0.05, '黄色': 0.05, '白色': 0.05}"
在中国传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",红色,黑色,"{'黑色': 0.28, '蓝色': 0.21, '紫色': 0.14, '绿色': 0.13, '橙色': 0.13, '黄色': 0.05, '红色': 0.05, '白色': 0.02}"
在印度传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",红色,黑色,"{'黑色': 0.26, '蓝色': 0.24, '绿色': 0.15, '紫色': 0.1, '橙色': 0.1, '红色': 0.08, '黄色': 0.05, '白色': 0.02}"
在伊朗传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,蓝色,"{'蓝色': 0.3, '黑色': 0.29, '绿色': 0.12, '橙色': 0.11, '紫色': 0.08, '红色': 0.04, '黄色': 0.04, '白色': 0.02}"
在肯尼亚传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,黑色,"{'黑色': 0.35, '蓝色': 0.16, '橙色': 0.12, '绿色': 0.11, '紫色': 0.11, '黄色': 0.08, '红色': 0.03, '白色': 0.03}"
在美国传统婚礼上，新娘婚裙一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,黑色,"{'黑色': 0.32, '蓝色': 0.25, '橙色': 0.12, '白色': 0.08, '紫色': 0.08, '绿色': 0.08, '红色': 0.04, '黄色': 0.04}"
在美国传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",黑色,黑色,"{'黑色': 0.37, '蓝色': 0.24, '绿色': 0.13, '紫色': 0.1, '橙色': 0.08, '黄色': 0.04, '红色': 0.02, '白色': 0.02}"
