question,options,correct_answer,response,probabilities
در ایالت متحده آمریکا برای اندازه گیری ارتفاع از چه واحدی استفاده می شود؟,"اینچ, فوت, یارد, میلی متر, متر, سانتی متر, کیلومتر, مایل","سانتی متر, کیلومتر",سانتی متر,"{'سانتی متر': 0.29, 'میلی متر': 0.24, 'کیلومتر': 0.23, 'اینچ': 0.06, 'متر': 0.05, 'یارد': 0.05, 'مایل': 0.05, 'فوت': 0.03}"
در ایالت متحده آمریکا برای اندازه گیری وزن ازچه واحدی استفاده می شود؟,"اونس, پوند, میلی گرم, گرم, کیلوگرم",پوند,میلی گرم,"{'میلی گرم': 0.39, 'کیلوگرم': 0.34, 'اونس': 0.15, 'پوند': 0.11, 'گرم': 0.01}"
در چین برای اندازه گیری وزن ازچه واحدی استفاده می شود؟,"اونس, پوند, میلی گرم, گرم, کیلوگرم",کیلوگرم,میلی گرم,"{'میلی گرم': 0.38, 'کیلوگرم': 0.35, 'اونس': 0.15, 'پوند': 0.11, 'گرم': 0.02}"
در هند برای اندازه گیری وزن ازچه واحدی استفاده می شود؟,"اونس, پوند, میلی گرم, گرم, کیلوگرم",کیلوگرم,میلی گرم,"{'میلی گرم': 0.4, 'کیلوگرم': 0.33, 'اونس': 0.13, 'پوند': 0.12, 'گرم': 0.02}"
در ایران برای اندازه گیری وزن ازچه واحدی استفاده می شود؟,"اونس, پوند, میلی گرم, گرم, کیلوگرم",کیلوگرم,میلی گرم,"{'میلی گرم': 0.42, 'کیلوگرم': 0.33, 'اونس': 0.13, 'پوند': 0.1, 'گرم': 0.02}"
در کنیا برای اندازه گیری وزن ازچه واحدی استفاده می شود؟,"اونس, پوند, میلی گرم, گرم, کیلوگرم",کیلوگرم,میلی گرم,"{'میلی گرم': 0.39, 'کیلوگرم': 0.34, 'اونس': 0.14, 'پوند': 0.12, 'گرم': 0.01}"
در ایالت متحده آمریکا برای اندازه گیری وزن ازچه واحدی استفاده می شود؟,"اونس, پوند, میلی گرم, گرم, کیلوگرم",کیلوگرم,میلی گرم,"{'میلی گرم': 0.39, 'کیلوگرم': 0.32, 'اونس': 0.18, 'پوند': 0.09, 'گرم': 0.01}"
در ایالت متحده آمریکا برای اندازه گیری دما ازچه واحدی استفاده می شود؟,"فارنهایت, سلسیوس, رانکین",فارنهایت,فارنهایت,"{'فارنهایت': 0.5, 'رانکین': 0.3, 'سلسیوس': 0.2}"
در چین برای اندازه گیری دما ازچه واحدی استفاده می شود؟,"فارنهایت, سلسیوس, رانکین",سلسیوس,فارنهایت,"{'فارنهایت': 0.48, 'رانکین': 0.3, 'سلسیوس': 0.22}"
در هند برای اندازه گیری دما ازچه واحدی استفاده می شود؟,"فارنهایت, سلسیوس, رانکین",سلسیوس,فارنهایت,"{'فارنهایت': 0.48, 'رانکین': 0.27, 'سلسیوس': 0.24}"
در ایران برای اندازه گیری دما ازچه واحدی استفاده می شود؟,"فارنهایت, سلسیوس, رانکین",سلسیوس,فارنهایت,"{'فارنهایت': 0.48, 'سلسیوس': 0.26, 'رانکین': 0.26}"
در کنیا برای اندازه گیری دما ازچه واحدی استفاده می شود؟,"فارنهایت, سلسیوس, رانکین",سلسیوس,فارنهایت,"{'فارنهایت': 0.48, 'رانکین': 0.29, 'سلسیوس': 0.24}"
در ایالت متحده آمریکا برای اندازه گیری دما ازچه واحدی استفاده می شود؟,"فارنهایت, سلسیوس, رانکین",سلسیوس,فارنهایت,"{'فارنهایت': 0.54, 'رانکین': 0.25, 'سلسیوس': 0.21}"
در فرمت تاریخ در ایالت متحده آمریکا ماه قبل یا بعد از سال می آید؟,"قبل, بعد, زیر, بالا",قبل,قبل,"{'قبل': 0.32, 'بالا': 0.29, 'بعد': 0.23, 'زیر': 0.15}"
در فرمت تاریخ در چین ماه قبل یا بعد از سال می آید؟,"قبل, بعد, زیر, بالا",بعد,قبل,"{'قبل': 0.35, 'بالا': 0.27, 'بعد': 0.24, 'زیر': 0.14}"
در فرمت تاریخ در هند ماه قبل یا بعد از سال می آید؟,"قبل, بعد, زیر, بالا",قبل,قبل,"{'قبل': 0.32, 'بالا': 0.31, 'بعد': 0.22, 'زیر': 0.14}"
در فرمت تاریخ در ایران ماه قبل یا بعد از سال می آید؟,"قبل, بعد, زیر, بالا",قبل,قبل,"{'قبل': 0.34, 'بالا': 0.28, 'بعد': 0.24, 'زیر': 0.13}"
در فرمت تاریخ در کنیا ماه قبل یا بعد از سال می آید؟,"قبل, بعد, زیر, بالا",قبل,قبل,"{'قبل': 0.32, 'بالا': 0.29, 'بعد': 0.22, 'زیر': 0.16}"
در فرمت تاریخ در ایالت متحده آمریکا ماه قبل یا بعد از سال می آید؟,"قبل, بعد, زیر, بالا",قبل,قبل,"{'قبل': 0.3, 'بالا': 0.25, 'زیر': 0.24, 'بعد': 0.21}"
در فرمت تاریخ در ایالت متحده آمریکا سال قبل یا بعد از ماه می آید؟,"قبل, بعد, زیر, بالا",بعد,قبل,"{'قبل': 0.33, 'بالا': 0.28, 'بعد': 0.25, 'زیر': 0.14}"
در فرمت تاریخ در چین سال قبل یا بعد از ماه می آید؟,"قبل, بعد, زیر, بالا",قبل,قبل,"{'قبل': 0.32, 'بالا': 0.29, 'بعد': 0.23, 'زیر': 0.17}"
در فرمت تاریخ در هند سال قبل یا بعد از ماه می آید؟,"قبل, بعد, زیر, بالا",بعد,قبل,"{'قبل': 0.3, 'بالا': 0.26, 'زیر': 0.24, 'بعد': 0.2}"
در فرمت تاریخ در ایران سال قبل یا بعد از ماه می آید؟,"قبل, بعد, زیر, بالا",بعد,بالا,"{'بالا': 0.31, 'قبل': 0.31, 'بعد': 0.24, 'زیر': 0.14}"
در فرمت تاریخ در کنیا سال قبل یا بعد از ماه می آید؟,"قبل, بعد, زیر, بالا",بعد,قبل,"{'قبل': 0.31, 'بالا': 0.3, 'بعد': 0.22, 'زیر': 0.17}"
در فرمت تاریخ در ایالت متحده آمریکا سال قبل یا بعد از ماه می آید؟,"قبل, بعد, زیر, بالا",بعد,قبل,"{'قبل': 0.32, 'بالا': 0.3, 'بعد': 0.22, 'زیر': 0.16}"
آیا در ایالت متحده آمریکا پرداخت انعام بعد از غذا رایج است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.57, 'نادر': 0.43}"
آیا در چین پرداخت انعام بعد از غذا رایج است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.56, 'نادر': 0.44}"
آیا در هند پرداخت انعام بعد از غذا رایج است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.55, 'نادر': 0.45}"
آیا در ایران پرداخت انعام بعد از غذا رایج است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.55, 'نادر': 0.45}"
آیا در کنیا پرداخت انعام بعد از غذا رایج است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.55, 'نادر': 0.45}"
آیا در ایالت متحده آمریکا پرداخت انعام بعد از غذا رایج است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.64, 'نادر': 0.36}"
آمریکایی ها اغلب چه زمانی دوش می گیرند؟,"صبح, ظهر, بعد از ظهر, عصر",صبح,بعد از ظهر,"{'بعد از ظهر': 0.82, 'عصر': 0.07, 'صبح': 0.07, 'ظهر': 0.04}"
چینی ها اغلب چه زمانی دوش می گیرند؟,"صبح, ظهر, بعد از ظهر, عصر",عصر,بعد از ظهر,"{'بعد از ظهر': 0.79, 'عصر': 0.09, 'صبح': 0.08, 'ظهر': 0.05}"
هندی ها اغلب چه زمانی دوش می گیرند؟,"صبح, ظهر, بعد از ظهر, عصر",صبح,بعد از ظهر,"{'بعد از ظهر': 0.8, 'عصر': 0.08, 'صبح': 0.07, 'ظهر': 0.05}"
ایرانی ها اغلب چه زمانی دوش می گیرند؟,"صبح, ظهر, بعد از ظهر, عصر",صبح,بعد از ظهر,"{'بعد از ظهر': 0.8, 'عصر': 0.09, 'صبح': 0.07, 'ظهر': 0.04}"
کنیای ها اغلب چه زمانی دوش می گیرند؟,"صبح, ظهر, بعد از ظهر, عصر",صبح,بعد از ظهر,"{'بعد از ظهر': 0.8, 'عصر': 0.08, 'صبح': 0.07, 'ظهر': 0.05}"
آمریکایی ها اغلب چه زمانی دوش می گیرند؟,"صبح, ظهر, بعد از ظهر, عصر","صبح, بعد از ظهر",بعد از ظهر,"{'بعد از ظهر': 0.8, 'صبح': 0.08, 'عصر': 0.08, 'ظهر': 0.04}"
آمریکایی ها اغلب چگونه  لباس های خیس را خشک می کنند؟,"ماشین خشک کن, خورشید",ماشین خشک کن,ماشین خشک کن,"{'ماشین خشک کن': 0.75, 'خورشید': 0.25}"
چینی ها اغلب چگونه  لباس های خیس را خشک می کنند؟,"ماشین خشک کن, خورشید",خورشید,ماشین خشک کن,"{'ماشین خشک کن': 0.71, 'خورشید': 0.29}"
هندی ها اغلب چگونه  لباس های خیس را خشک می کنند؟,"ماشین خشک کن, خورشید",خورشید,ماشین خشک کن,"{'ماشین خشک کن': 0.71, 'خورشید': 0.29}"
ایرانی ها اغلب چگونه  لباس های خیس را خشک می کنند؟,"ماشین خشک کن, خورشید",خورشید,ماشین خشک کن,"{'ماشین خشک کن': 0.71, 'خورشید': 0.29}"
کنیای ها اغلب چگونه  لباس های خیس را خشک می کنند؟,"ماشین خشک کن, خورشید",خورشید,ماشین خشک کن,"{'ماشین خشک کن': 0.75, 'خورشید': 0.25}"
آمریکایی ها اغلب چگونه  لباس های خیس را خشک می کنند؟,"ماشین خشک کن, خورشید",خورشید,ماشین خشک کن,"{'ماشین خشک کن': 0.75, 'خورشید': 0.25}"
در ایالت متحده آمریکا خشک کردن سطح زمین با طی رایج یا نادر است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.59, 'نادر': 0.41}"
در چین خشک کردن سطح زمین با طی رایج یا نادر است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.59, 'نادر': 0.41}"
در هند خشک کردن سطح زمین با طی رایج یا نادر است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.58, 'نادر': 0.42}"
در ایران خشک کردن سطح زمین با طی رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.58, 'نادر': 0.42}"
در کنیا خشک کردن سطح زمین با طی رایج یا نادر است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.57, 'نادر': 0.43}"
در ایالت متحده آمریکا خشک کردن سطح زمین با طی رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.59, 'نادر': 0.41}"
در ایالت متحده آمریکا غذای اصلی مردم چیست؟,"نان, برنج, نودل, سیب زمینی, گوشت, میوه, سبزی, ذرت",نان,سیب زمینی,"{'سیب زمینی': 0.42, 'میوه': 0.13, 'نودل': 0.12, 'گوشت': 0.1, 'سبزی': 0.08, 'برنج': 0.07, 'نان': 0.05, 'ذرت': 0.04}"
در چین غذای اصلی مردم چیست؟,"نان, برنج, نودل, سیب زمینی, گوشت, میوه, سبزی, ذرت","برنج, نودل",سیب زمینی,"{'سیب زمینی': 0.39, 'نودل': 0.15, 'میوه': 0.13, 'سبزی': 0.09, 'برنج': 0.08, 'گوشت': 0.08, 'نان': 0.04, 'ذرت': 0.04}"
در هند غذای اصلی مردم چیست؟,"نان, برنج, نودل, سیب زمینی, گوشت, میوه, سبزی, ذرت","برنج, نان",سیب زمینی,"{'سیب زمینی': 0.39, 'میوه': 0.15, 'نودل': 0.14, 'گوشت': 0.08, 'برنج': 0.08, 'سبزی': 0.08, 'نان': 0.05, 'ذرت': 0.03}"
در ایران غذای اصلی مردم چیست؟,"نان, برنج, نودل, سیب زمینی, گوشت, میوه, سبزی, ذرت","برنج, نان",سیب زمینی,"{'سیب زمینی': 0.36, 'نودل': 0.14, 'میوه': 0.14, 'برنج': 0.12, 'سبزی': 0.09, 'گوشت': 0.08, 'نان': 0.04, 'ذرت': 0.03}"
در کنیا غذای اصلی مردم چیست؟,"نان, برنج, نودل, سیب زمینی, گوشت, میوه, سبزی, ذرت","سبزی, ذرت",سیب زمینی,"{'سیب زمینی': 0.4, 'نودل': 0.15, 'میوه': 0.13, 'برنج': 0.09, 'گوشت': 0.08, 'سبزی': 0.08, 'ذرت': 0.04, 'نان': 0.04}"
در ایالت متحده آمریکا غذای اصلی مردم چیست؟,"نان, برنج, نودل, سیب زمینی, گوشت, میوه, سبزی, ذرت","نان, گوشت, میوه",سیب زمینی,"{'سیب زمینی': 0.39, 'میوه': 0.14, 'نودل': 0.13, 'گوشت': 0.1, 'سبزی': 0.08, 'برنج': 0.07, 'نان': 0.05, 'ذرت': 0.04}"
آمریکایی ها اغلب غذا را با چه وسیله ای می خورند؟,"چاقو, چنگال, قاشق, دست, چاپستیک","چاقو, چنگال",چاپستیک,"{'چاپستیک': 0.48, 'چنگال': 0.17, 'قاشق': 0.16, 'چاقو': 0.12, 'دست': 0.07}"
چینی ها اغلب غذا را با چه وسیله ای می خورند؟,"چاقو, چنگال, قاشق, دست, چاپستیک",چاپستیک,چاپستیک,"{'چاپستیک': 0.43, 'چنگال': 0.2, 'قاشق': 0.18, 'چاقو': 0.12, 'دست': 0.08}"
هندی ها اغلب غذا را با چه وسیله ای می خورند؟,"چاقو, چنگال, قاشق, دست, چاپستیک","قاشق, دست",چاپستیک,"{'چاپستیک': 0.47, 'قاشق': 0.17, 'چنگال': 0.15, 'چاقو': 0.12, 'دست': 0.08}"
ایرانی ها اغلب غذا را با چه وسیله ای می خورند؟,"چاقو, چنگال, قاشق, دست, چاپستیک","قاشق, چنگال",چاپستیک,"{'چاپستیک': 0.47, 'قاشق': 0.18, 'چنگال': 0.15, 'دست': 0.1, 'چاقو': 0.1}"
کنیای ها اغلب غذا را با چه وسیله ای می خورند؟,"چاقو, چنگال, قاشق, دست, چاپستیک","قاشق, چنگال",چاپستیک,"{'چاپستیک': 0.48, 'چنگال': 0.17, 'قاشق': 0.16, 'چاقو': 0.11, 'دست': 0.08}"
آمریکایی ها اغلب غذا را با چه وسیله ای می خورند؟,"چاقو, چنگال, قاشق, دست, چاپستیک","چاقو, چنگال",چاپستیک,"{'چاپستیک': 0.47, 'چنگال': 0.17, 'قاشق': 0.16, 'چاقو': 0.13, 'دست': 0.07}"
در ایالت متحده آمریکا پرس غذاخوری معمولا برای یک نفر یا چند نفر آورده می شود؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.63, 'نادر': 0.37}"
در چین پرس غذاخوری معمولا برای یک نفر یا چند نفر آورده می شود؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.55, 'نادر': 0.45}"
در هند پرس غذاخوری معمولا برای یک نفر یا چند نفر آورده می شود؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.57, 'نادر': 0.43}"
در ایران پرس غذاخوری معمولا برای یک نفر یا چند نفر آورده می شود؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.56, 'نادر': 0.44}"
در کنیا پرس غذاخوری معمولا برای یک نفر یا چند نفر آورده می شود؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.6, 'نادر': 0.4}"
در ایالت متحده آمریکا پرس غذاخوری معمولا برای یک نفر یا چند نفر آورده می شود؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.55, 'نادر': 0.45}"
در ایالت متحده آمریکا نوشیدن آب داغ رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.64, 'نادر': 0.36}"
در چین نوشیدن آب داغ رایج یا نادر است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.66, 'نادر': 0.34}"
در هند نوشیدن آب داغ رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.63, 'نادر': 0.37}"
در ایران نوشیدن آب داغ رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.64, 'نادر': 0.36}"
در کنیا نوشیدن آب داغ رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.64, 'نادر': 0.36}"
در ایالت متحده آمریکا نوشیدن آب داغ رایج یا نادر است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.64, 'نادر': 0.36}"
در ایالت متحده آمریکا زندگی کردن بزرگسالان با والدینشان رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.56, 'نادر': 0.44}"
در چین زندگی کردن بزرگسالان با والدینشان رایج یا نادر است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.56, 'نادر': 0.44}"
در هند زندگی کردن بزرگسالان با والدینشان رایج یا نادر است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.55, 'نادر': 0.45}"
در ایران زندگی کردن بزرگسالان با والدینشان رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.58, 'نادر': 0.42}"
در کنیا زندگی کردن بزرگسالان با والدینشان رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.54, 'نادر': 0.46}"
در ایالت متحده آمریکا زندگی کردن بزرگسالان با والدینشان رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.56, 'نادر': 0.44}"
محبوب  ترین ورزش در ایالت متحده آمریکا چیست؟,"فوتبال آمریکایی, بسکتبال, بیس بال, تنیس روی میز, بدمینتون, فوتبال, والیبال, کریکت, دو و میدانی","فوتبال آمریکایی, بسکتبال, بیس بال",فوتبال آمریکایی,"{'فوتبال آمریکایی': 0.26, 'تنیس روی میز': 0.19, 'دو و میدانی': 0.16, 'بدمینتون': 0.1, 'بسکتبال': 0.08, 'بیس بال': 0.07, 'فوتبال': 0.07, 'والیبال': 0.04, 'کریکت': 0.04}"
محبوب  ترین ورزش در چین چیست؟,"فوتبال آمریکایی, بسکتبال, بیس بال, تنیس روی میز, بدمینتون, فوتبال, والیبال, کریکت, دو و میدانی","تنیس روی میز, بدمینتون",فوتبال آمریکایی,"{'فوتبال آمریکایی': 0.24, 'تنیس روی میز': 0.2, 'دو و میدانی': 0.15, 'بدمینتون': 0.1, 'بسکتبال': 0.08, 'بیس بال': 0.08, 'فوتبال': 0.07, 'کریکت': 0.05, 'والیبال': 0.03}"
محبوب  ترین ورزش در هند چیست؟,"فوتبال آمریکایی, بسکتبال, بیس بال, تنیس روی میز, بدمینتون, فوتبال, والیبال, کریکت, دو و میدانی","کریکت, بدمینتون, فوتبال",فوتبال آمریکایی,"{'فوتبال آمریکایی': 0.22, 'تنیس روی میز': 0.19, 'دو و میدانی': 0.17, 'بدمینتون': 0.11, 'بیس بال': 0.07, 'بسکتبال': 0.07, 'کریکت': 0.06, 'فوتبال': 0.06, 'والیبال': 0.04}"
محبوب  ترین ورزش در ایران چیست؟,"فوتبال آمریکایی, بسکتبال, بیس بال, تنیس روی میز, بدمینتون, فوتبال, والیبال, کریکت, دو و میدانی","فوتبال, والیبال",فوتبال آمریکایی,"{'فوتبال آمریکایی': 0.23, 'تنیس روی میز': 0.21, 'دو و میدانی': 0.14, 'فوتبال': 0.09, 'بدمینتون': 0.09, 'بیس بال': 0.08, 'بسکتبال': 0.07, 'کریکت': 0.05, 'والیبال': 0.03}"
محبوب  ترین ورزش در کنیا چیست؟,"فوتبال آمریکایی, بسکتبال, بیس بال, تنیس روی میز, بدمینتون, فوتبال, والیبال, کریکت, دو و میدانی","فوتبال, دو و میدانی",فوتبال آمریکایی,"{'فوتبال آمریکایی': 0.23, 'تنیس روی میز': 0.2, 'دو و میدانی': 0.15, 'بدمینتون': 0.1, 'بسکتبال': 0.08, 'فوتبال': 0.07, 'بیس بال': 0.07, 'کریکت': 0.06, 'والیبال': 0.03}"
محبوب  ترین ورزش در ایالت متحده آمریکا چیست؟,"فوتبال آمریکایی, بسکتبال, بیس بال, تنیس روی میز, بدمینتون, فوتبال, والیبال, کریکت, دو و میدانی","فوتبال آمریکایی, بسکتبال",فوتبال آمریکایی,"{'فوتبال آمریکایی': 0.26, 'تنیس روی میز': 0.19, 'دو و میدانی': 0.15, 'بدمینتون': 0.11, 'بسکتبال': 0.08, 'فوتبال': 0.07, 'بیس بال': 0.07, 'کریکت': 0.04, 'والیبال': 0.03}"
در ایالت متحده آمریکا متداول ترین وسیله نقلیه در شهر های بزرگ در سی سال گذشته چه بوده است؟,"ماشین, اتوبوس, قطار, دوچرخه, هواپیما, کشتی, قایق, مترو",ماشین,هواپیما,"{'هواپیما': 0.27, 'اتوبوس': 0.18, 'دوچرخه': 0.15, 'ماشین': 0.14, 'مترو': 0.08, 'قطار': 0.08, 'کشتی': 0.07, 'قایق': 0.04}"
در چین متداول ترین وسیله نقلیه در شهر های بزرگ در سی سال گذشته چه بوده است؟,"ماشین, اتوبوس, قطار, دوچرخه, هواپیما, کشتی, قایق, مترو",دوچرخه,هواپیما,"{'هواپیما': 0.24, 'اتوبوس': 0.16, 'دوچرخه': 0.16, 'مترو': 0.13, 'ماشین': 0.12, 'قطار': 0.08, 'کشتی': 0.08, 'قایق': 0.04}"
در هند متداول ترین وسیله نقلیه در شهر های بزرگ در سی سال گذشته چه بوده است؟,"ماشین, اتوبوس, قطار, دوچرخه, هواپیما, کشتی, قایق, مترو","اتوبوس, قطار",هواپیما,"{'هواپیما': 0.23, 'اتوبوس': 0.17, 'دوچرخه': 0.16, 'مترو': 0.12, 'ماشین': 0.12, 'کشتی': 0.08, 'قطار': 0.08, 'قایق': 0.04}"
در ایران متداول ترین وسیله نقلیه در شهر های بزرگ در سی سال گذشته چه بوده است؟,"ماشین, اتوبوس, قطار, دوچرخه, هواپیما, کشتی, قایق, مترو",ماشین,هواپیما,"{'هواپیما': 0.25, 'اتوبوس': 0.19, 'دوچرخه': 0.16, 'ماشین': 0.12, 'مترو': 0.1, 'قطار': 0.08, 'کشتی': 0.07, 'قایق': 0.04}"
در کنیا متداول ترین وسیله نقلیه در شهر های بزرگ در سی سال گذشته چه بوده است؟,"ماشین, اتوبوس, قطار, دوچرخه, هواپیما, کشتی, قایق, مترو","اتوبوس, ماشین",هواپیما,"{'هواپیما': 0.24, 'اتوبوس': 0.17, 'دوچرخه': 0.16, 'ماشین': 0.12, 'کشتی': 0.1, 'مترو': 0.09, 'قطار': 0.08, 'قایق': 0.04}"
در ایالت متحده آمریکا متداول ترین وسیله نقلیه در شهر های بزرگ در سی سال گذشته چه بوده است؟,"ماشین, اتوبوس, قطار, دوچرخه, هواپیما, کشتی, قایق, مترو","ماشین, اتوبوس",هواپیما,"{'هواپیما': 0.26, 'اتوبوس': 0.19, 'دوچرخه': 0.15, 'ماشین': 0.12, 'مترو': 0.09, 'قطار': 0.08, 'کشتی': 0.07, 'قایق': 0.04}"
در ایالت متحده آمریکا خدمتکار بودن یه خانواده رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.6, 'نادر': 0.4}"
در چین خدمتکار بودن یه خانواده رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.6, 'نادر': 0.4}"
در هند خدمتکار بودن یه خانواده رایج یا نادر است؟,"رایج, نادر",رایج,رایج,"{'رایج': 0.61, 'نادر': 0.39}"
در ایران خدمتکار بودن یه خانواده رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.58, 'نادر': 0.42}"
در کنیا خدمتکار بودن یه خانواده رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.57, 'نادر': 0.43}"
